"ID" "SDG2_TSS" "SDG2_TSS2" "SDG2_TES" "SDG2_mid" "S2Lb_TSS" "S2Lb_TSS2" "S2Lb_TES" "S2Lb_mid"
"230" "AT1G03280" -0.48081 2.88753 -0.95674 -15.0536 0.158469999999999 1.83295 0.0151200000000005 -4.8857
"231" "AT1G03290" 5.01781 7.47356 -1.96246 -9.1609 5.90071 5.41509 0.63647 -6.8974
"232" "AT1G03300" -1.41231 0.673310000000001 -1.86957 -3.0909 0.67315 1.54139 -2.10349 -5.3532
"233" "AT1G03310" -2.17058 1.80056 -0.25937 -12.565 0.721880000000001 6.63462 -0.10329 -3.4824
"234" "AT1G03330" -0.90434 3.94028 -2.90632 -2.2677 -3.37753 -1.66335 -4.4894 -2.7608
"235" "AT1G03340" -1.15443 -0.3741 -1.07321 -1.5024 -2.77074 0.48961 -1.43624 -7.1908
"236" "AT1G03350" 4.99477 8.78052 1.26329 3.686 3.19842 9.14416 -0.87739 0.393600000000003
"237" "AT1G03360" 2.12878 -2.909 0.48364 -8.3008 0.83427 -0.722790000000001 -1.58716 -2.2479
"238" "AT1G03365" 2.92974 4.96517 -2.6841 -11.6995 0.3618 2.15352 -0.9762 -10.621
"239" "AT1G03370" -2.06723 1.36005 -1.03001 -16.5889 -1.45167 2.4806 -4.55073 -6.5113
"240" "AT1G03380" 2.32842 5.06121 -4.26813 -18.1964 -0.7352 3.63487 -1.83834 -11.0122
"241" "AT1G03390" -1.6573 -1.68667 -6.47603 -5.21325 -0.69833 -0.17093 -2.17735 -0.284600000000001
"242" "AT1G03400" 2.8303 4.66334 -2.18587 0.729800000000001 1.05264 4.09342 -0.90768 -1.9393
"243" "AT1G03410" 3.44377 5.98079 -1.63206 -0.913399999999996 3.40709 7.29018 -0.39338 2.0605
"245" "AT1G03430" 1.83284 3.2669 -1.17968 1.319 2.58678 3.12039 -2.61197 -1.2107
"246" "AT1G03440" 3.1847 10.40577 1.90343 23.5126 0.02047 6.19889 1.81606 33.265
"247" "AT1G03445" -2.17204 -1.80262 1.17207 -18.2298 -0.70202 0.35898 1.69514 -13.0498
"248" "AT1G03457" 0.76724 2.2064 -1.28762 0.360599999999998 -1.51901 2.47139 1.44172 4.0718
"249" "AT1G03470" 0.851389999999999 2.24447 -0.82237 -6.5351 -0.59836 1.01566 -1.25338 -6.3547
"250" "AT1G03475" 4.10694 18.38907 -1.45622 -2.7341 4.31183 13.58746 -1.56805 -1.0564
"251" "AT1G03490" -2.96162 -3.03247 -1.17435 -0.83134 -0.78442 -0.918559999999999 0.86959 -0.52819
"252" "AT1G03495" -0.24795 -1.16466 -3.11931 -2.34481 -0.63573 -0.59449 0.31258 1.0027
"253" "AT1G03510" 0.20177 0.430489999999999 -1.01982 -4.12161 0.63948 1.7524 -1.70624 0.1884
"254" "AT1G03520" 2.11883 7.00222 -0.63681 3.1191 -0.0490300000000001 8.23505 -2.33613 3.4218
"255" "AT1G03530" -0.46019 2.70293 1.65527 -6.1847 0.76207 -1.01221 -0.79063 -12.5027
"256" "AT1G03540" 0.0417000000000001 -2.16817 -3.78711 -4.8167 1.39933 1.06438 -1.81008 -2.7033
"258" "AT1G03550" -0.88398 -1.4555 -3.97389 -9.0955 1.22986 -2.46289 -1.82231 -1.8677
"259" "AT1G03560" 2.30754 3.29722 0.102569999999999 0.8691 0.87144 2.40122 1.71338 -12.8649
"261" "AT1G03590" 0.72089 13.72877 1.58588 11.9736 0.0620000000000003 15.14117 2.96193 17.1411
"262" "AT1G03600" 1.28052 21.45546 28.24939 52.989 -0.13511 25.66666 39.53036 77.3574
"263" "AT1G03610" 18.54937 87.60083 5.09761 102.9466 22.94974 79.35182 9.70636 128.3974
"264" "AT1G03620" -2.33578 0.509340000000001 1.43406 -1.0746 1.4295 1.40154 -1.64209 6.3933
"265" "AT1G03630" 1.69069 2.59711 1.48596 -10.3651 2.47071 9.68799 3.01586 0.949300000000001
"266" "AT1G03650" -1.99084 1.1439 -0.38719 2.61411 -2.74812 -1.84775 0.32512 -4.79289
"267" "AT1G03660" -0.99919 0.11348 -2.06095 -3.2557 -0.0490300000000001 -1.81562 -3.19429 -2.1707
"268" "AT1G03670" 0.16659 0.622129999999999 -1.27698 -8.9283 -0.33875 1.92224 -4.7562 -0.590299999999999
"269" "AT1G03680" 4.64595 18.71747 -0.639500000000001 7.23145 3.98291 24.49446 1.13124 12.59422
"270" "AT1G03687" -0.12326 1.80566 -2.77582 -6.8915 -0.58681 0.71469 2.19905 -0.589000000000002
"271" "AT1G03700" -1.33785 -0.93832 0.0467899999999997 -0.3777 0.564450000000001 -2.02429 -1.78446 -0.43977
"272" "AT1G03710" 0.0450699999999999 -2.62738 -0.968400000000001 -4.53882 -0.13143 -0.787430000000001 -2.0206 2.70353
"273" "AT1G03720" -0.33237 0.61852 1.50438 -3.12883 -3.05899 -1.0648 -0.59602 -3.77527
"274" "AT1G03730" -0.69475 3.75327 1.02849 6.56024 -1.08305 5.28372 0.51554 10.20449
"275" "AT1G03740" -0.3913 9.01172 9.08548 5.9106 1.61789 7.47406 15.19385 -2.3354
"276" "AT1G03750" 1.04449 2.33616 -2.08011 -5.988 0.924529999999999 0.0714100000000002 -1.38082 -8.0539
"277" "AT1G03760" -2.9832 -2.78309 -2.87795 -9.095 -1.94238 -2.20783 -0.55498 -8.0926
"278" "AT1G03770" 0.81306 -2.54465 2.19475 -9.42019999999999 -0.56371 -1.07733 -0.7062 -6.6564
"279" "AT1G03780" -2.4915 1.15386 1.37704 -5.3405 -1.31015 0.03423 -0.14648 -6.1745
"280" "AT1G03790" -0.0633500000000002 -0.56769 0.59959 -1.5594 -3.22476 -2.35555 -1.29977 -0.577099999999998
"281" "AT1G03800" 5.52018 8.7995 0.00091999999999981 4.87029 0.17273 8.7116 1.33487 7.41656
"282" "AT1G03810" -2.81538 -2.19413 -0.49588 -0.73598 -0.57206 -2.47948 -2.16629 0.51652
"283" "AT1G03820" -0.72387 -3.01864 -0.289680000000001 -0.88544 -1.0849 -3.14354 0.25446 -1.84775
"284" "AT1G03830" 1.16867 -1.37278 -3.01402 -19.5754 -2.50345 -1.4376 -2.21219 -9.95849999999999
"285" "AT1G03840" 1.39087 -0.96259 -1.37615 -5.3635 -3.19749 -2.17016 -1.71847 -3.271
"286" "AT1G03850" 5.26573 12.93002 -1.97459 3.67681 7.8502 23.72959 -0.86449 7.0096
"287" "AT1G03860" 2.20107 1.73894 -0.72459 -4.1172 2.82544 -2.03013 -2.7885 -11.2942
"288" "AT1G03870" 14.54623 87.95616 17.0515 58.5201 18.25645 117.047 20.3073 61.4183
"289" "AT1G03880" -0.98223 -0.22273 -1.3599 -3.9359 0.657240000000001 -1.09073 -0.38785 -0.5412
"290" "AT1G03890" -4.7637 -4.85764 1.78554 -4.8312 0.4442 -0.22335 -0.47141 -3.0316
"291" "AT1G03900" 0.96249 -0.46749 -0.4226 -2.7044 -0.33224 0.0769400000000005 -0.60021 -1.8045
"292" "AT1G03905" -2.00709 -3.65028 -1.37275 -1.9818 0.19166 -0.826449999999999 -0.61059 -4.9992
"293" "AT1G03910" 0.30294 2.7466 2.35995 -28.2304 0.15178 2.4992 1.85858 -5.9926
"294" "AT1G03920" 0.33958 -0.60527 -2.61208 -10.6306 -0.29089 -2.50025 -2.22491 -6.0661
"295" "AT1G03930" -1.86227 2.98843 0.87613 0.771199999999993 -1.87958 2.73013 -1.1837 -0.5779
"296" "AT1G03940" -0.89489 0.6328 1.79206 -2.1948 -0.5277 -1.83786 0.47118 -4.5942
"297" "AT1G03950" 3.58762 4.1215 -0.97227 -3.9362 0.73576 1.54723 -0.80722 -0.027000000000001
"298" "AT1G03960" -0.76147 -2.93276 -1.14498 -18.7533 -0.87622 2.49332 0.489920000000001 -5.293
"299" "AT1G03970" 2.6093 12.87685 0.13917 3.32417 4.81225 12.28529 -0.0506900000000003 1.47491
"300" "AT1G03980" -3.11421 -3.56152 -0.56938 0.556999999999999 -1.70187 0.989850000000001 -0.00983000000000001 -2.0153
"301" "AT1G03982" -1.96317 -4.24434 0.00553999999999988 0.534079999999999 -5.194 -3.99266 -2.87391 -2.15618
"302" "AT1G03990" 0.0569700000000006 -1.39436 2.14694 -8.5432 -0.39454 -1.83067 2.91472 -4.7651
"303" "AT1G04000" 16.07078 29.48601 8.95865 18.0468 13.88455 26.09559 8.24746 21.47406
"304" "AT1G04010" -2.18901 0.826379999999999 0.893600000000001 -25.7905 0.63813 0.58289 -2.05661 -4.0919
"305" "AT1G04020" -0.72921 -0.80952 -0.880579999999999 -1.55260000000001 -0.75044 -1.76332 0.30502 4.1137
"306" "AT1G04030" -0.9092 0.0358599999999996 -1.66628 -13.058 0.84329 -1.30395 2.76147 -2.9802
"307" "AT1G04040" 1.55121 3.00831 -3.17242 -2.98011 -0.335920000000001 2.52515 -0.76365 4.35923
"308" "AT1G04050" -0.92544 -1.87077 -2.33749 -6.25839999999999 0.0980099999999999 -1.50592 -3.63259 -12.0642
"311" "AT1G04080" 0.61027 0.40089 -2.80419 -15.8866 3.07264 1.45599 -1.09393 -15.8173
"312" "AT1G04090" -3.28787 -0.70254 0.49214 -13.6271 1.00693 1.44222 1.49162 -1.5488
"313" "AT1G04100" 0.310449999999999 4.34955 -1.7609 -3.2212 0.88668 3.39689 -2.05108 -7.0793
"315" "AT1G04110" 0.0513599999999999 -3.41235 -1.15107 -6.1146 1.84518 1.26654 -1.4999 -1.0185
"317" "AT1G04120" -0.66543 4.57581 -1.16826 -17.0879 1.05264 7.69728 -2.41669 -7.4906
"318" "AT1G04130" 0.22896 1.03209 -2.90146 -4.9725 -2.86974 -3.99636 -1.71441 -1.1813
"319" "AT1G04140" 1.32708 4.86036 -3.02663 -12.3377 2.58358 3.79982 -1.8774 -15.7617
"320" "AT1G04150" -0.15456 -1.6236 1.19828 -15.5338 -0.54963 -1.68848 -2.86236 -13.2041
"321" "AT1G04160" -0.04054 -0.41849 0.84799 -42.07 0.10219 -0.14716 -0.8573 -30.402
"323" "AT1G04170" 1.31471 9.16862 0.52269 -9.0513 0.575330000000001 8.18502 0.29482 -9.30260000000001
"324" "AT1G04180" 3.48815 2.78516 -0.48034 0.699200000000001 0.39616 2.35015 -1.51262 -2.1205
"326" "AT1G04190" -0.64697 -1.1404 -1.7912 -5.9757 -0.646599999999999 3.29188 -1.25018 -6.42
"327" "AT1G04200" 0.1198 1.07138 1.72052 -19.802 -0.103960000000001 0.26367 -2.60643 -15.1067
"328" "AT1G04210" 7.89979 12.6146 0.651730000000001 -5.3494 2.91036 6.80703 -0.81994 -17.0388
"329" "AT1G04220" -0.66274 -2.29768 -0.52911 -1.0689 -3.74565 -0.54963 -1.01405 -7.7942
"330" "AT1G04230" -0.69305 0.11857 28.28421 10.7921 -0.0850399999999993 0.668299999999999 56.0281 28.2972
"331" "AT1G04240" 11.10678 61.57234 5.62804 27.3124 13.90712 85.72856 13.42583 61.8079
"333" "AT1G04250" -1.55033 -0.653560000000001 -2.28824 -7.5741 -1.48418 -1.3617 -1.43944 0.933299999999999
"334" "AT1G04260" 0.0749000000000004 0.29588 -1.41255 1.47914 0.256790000000001 0.184959999999999 0.42159 1.17696
"335" "AT1G04270" 3.05759 6.50135 -0.0640900000000002 2.0746 3.47677 13.13488 0.72255 5.2635
"336" "AT1G04280" 3.47163 5.909 0.32598 25.434 5.42525 10.11201 -0.0165300000000004 51.3998
"337" "AT1G04290" 0.78397 1.40348 5.31325 -0.55602 3.03663 4.37832 4.34915 -0.0763100000000003
"338" "AT1G04300" 0.43246 7.78872 1.41684 -18.4317 3.25821 7.12073 3.75328 -5.8488
"339" "AT1G04310" 1.84909 8.61128 -0.966939999999999 -8.5433 1.3836 8.54455 0.907450000000001 -4.2684
"341" "AT1G04340" 1.1454 3.42191 0.90573 -0.950100000000003 1.29567 2.95742 0.89405 -9.0531
"342" "AT1G04350" -0.41944 -1.36769 -2.82649 -2.5397 -0.64174 1.90816 -1.09042 5.1373
"344" "AT1G04360" 0.47953 3.65308 -1.332 -4.9028 -1.19341 0.20523 -0.85846 3.4675
"345" "AT1G04380" -0.998 -0.82335 -0.74475 -1.3801 -1.11722 -1.95141 -1.74594 -0.472300000000001
"346" "AT1G04390" 0.11471 0.0756200000000007 -0.49322 -18.3076 -0.63621 1.15299 -0.16793 -10.7612
"347" "AT1G04400" 1.63709 11.41003 2.46378 14.7936 -1.55717 14.15478 -2.54063 25.4368
"348" "AT1G04410" 14.05117 62.82748 2.1678 42.4754 9.16683 70.6289 4.2168 49.6306
"349" "AT1G04420" 5.09349 -0.76344 -2.82116 -6.2658 -0.0109899999999996 0.30085 0.84649 -4.7817
"351" "AT1G04430" -0.52157 15.97358 1.33364 13.2022 2.46769 23.83385 -1.17215 16.7161
"352" "AT1G04440" 4.31582 13.77711 0.75753 2.1561 2.47507 15.25252 -0.26624 5.6939
"353" "AT1G04450" -3.37276 0.50815 1.13761 1.6904 -0.27866 -2.68096 0.2531 -2.86663
"355" "AT1G04470" -1.1251 1.05028 -0.98658 -10.2863 -1.3845 -2.79486 -1.83621 -2.369
"356" "AT1G04480" 0.51664 4.98064 -3.65392 -0.0301999999999989 1.19822 5.24585 -0.88138 2.267
"357" "AT1G04490" -2.93395 -1.50448 -1.90108 -5.0827 -2.91127 -0.96882 -0.26556 -3.2867
"358" "AT1G04500" -1.62114 -2.50825 -2.19532 -10.8307 -1.19477 0.73779 -1.81126 -11.4924
"359" "AT1G04510" 1.30937 1.78891 -5.25176 -19.3568 -0.84741 4.73206 0.505339999999999 -13.4063
"361" "AT1G04520" -2.40732 -2.53106 -1.28228 -2.7484 -3.99636 -0.56838 1.17007 2.5578
"362" "AT1G04530" -0.98512 1.32705 -1.68058 0.607799999999997 -1.90103 2.67723 -0.22771 -2.2127
"363" "AT1G04540" -1.48724 -1.93068 -0.64333 -7.8521 -3.71081 0.667619999999999 -0.5111 -0.663399999999999
"364" "AT1G04550" 2.52124 8.23812 -1.4242 0.7829 3.91822 5.93989 -3.26699 1.799
"365" "AT1G04555" -0.30471 2.63938 -0.32292 -3.0869 -1.46273 1.93864 -1.93501 0.851800000000001
"366" "AT1G04560" 0.799460000000001 -2.25721 1.13979 0.9091 -0.21198 -1.68111 -0.4786 -0.63302
"367" "AT1G04570" -0.80514 -0.20673 -3.55594 -0.363399999999999 -0.61194 -1.80203 -1.35686 -1.1612
"368" "AT1G04580" -0.39763 -2.19291 -0.452439999999999 -25.6414 -1.42303 1.47521 0.98081 -10.8584
"369" "AT1G04590" -0.0880900000000002 -0.62396 -3.3085 -8.1265 -1.03131 2.16673 -6.25581 -11.5816
"370" "AT1G04600" -1.89647 0.12027 -0.935160000000001 -44.068 -0.46908 -1.72013 -0.53004 -21.939
"371" "AT1G04610" 0.398510000000001 0.41547 -1.85646 -3.5393 -0.54662 -2.86218 -1.73052 -10.4157
"372" "AT1G04620" -0.38233 -0.33554 0.60541 -17.0549 -1.8096 -3.50748 -5.08347 -6.96420000000001
"373" "AT1G04625" -3.84047 -0.91865 -3.12294 -4.1711 -0.68931 -2.03836 -5.19265 -4.2316
"374" "AT1G04630" -2.31345 -2.68607 -3.12875 -5.9067 -0.38901 -1.84038 -0.87303 -4.37935
"375" "AT1G04640" 0.95253 2.6823 0.245439999999999 -3.47229 3.53288 3.39388 1.3342 3.14799
"378" "AT1G04650" -3.1986 -1.4914 -0.38766 -18.8266 -1.57327 -0.12037 -1.33947 -12.6689
"379" "AT1G04660" 0.57462 -2.40103 0.45262 -3.69613 0.26718 -1.73119 -1.39692 -4.46498
"380" "AT1G04670" 0.358000000000001 -4.07965 -3.55519 -1.84382 0.1707 -2.85984 0.25194 -0.9099
"381" "AT1G04680" 0.92368 3.54732 -2.47162 -6.6411 0.44604 5.85198 -1.68799 1.3939
"382" "AT1G04690" 0.61271 6.81821 0.207100000000001 0.510400000000001 0.649859999999999 2.43326 0.74099 5.8054
"383" "AT1G04700" 0.40555 0.16853 -0.63994 -17.6992 -1.09528 -0.196070000000001 -2.54984 -12.2792
"385" "AT1G04710" -0.45121 -1.26363 -0.71226 -9.3423 0.97995 0.64771 -3.06715 -5.4629
"386" "AT1G04730" -2.4236 -4.50203 -1.72355 -7.5476 -3.10704 -2.344 -2.47696 -15.0137
"388" "AT1G04750" -0.13223 6.1137 -2.60504 -2.1016 -1.08858 6.23535 -2.10718 -0.841699999999999
"389" "AT1G04760" -2.34377 -0.854889999999999 -1.47708 -5.321 -1.12275 0.15313 2.77904 -0.8607
"391" "AT1G04770" 0.00675999999999988 -0.93274 -1.81911 -7.67171 1.11748 0.49932 2.23457 0.8043
"392" "AT1G04778" 1.92793 -4.6628 0.72354 -2.52158 -0.12492 -2.79754 2.25921 -1.28269
"393" "AT1G04780" 1.44351 9.59047 0.77812 7.6125 2.13558 6.39913 2.07733 -0.654800000000002
"394" "AT1G04790" -2.13541 0.98503 1.56618 -23.8542 -2.04623 -1.15605 4.5301 -11.4685
"395" "AT1G04800" 0.989409999999999 0.4717 -1.6253 0.71457 1.28178 5.19176 1.23373 1.29149
"396" "AT1G04810" 0.0259299999999998 2.1295 -2.60746 -12.312 0.11626 3.28315 -2.98679 -8.1027
"397" "AT1G04820" 0.16636 14.37599 -0.26203 6.7354 2.06307 20.37106 -0.40862 20.5401
"398" "AT1G04830" -0.49319 1.72195 -1.48629 -13.0161 0.34103 0.7204 -0.10076 -8.6678
"401" "AT1G04840" -0.42237 -1.38322 -2.62394 0.225000000000001 -2.21956 -1.94121 2.03542 4.8057
"402" "AT1G04850" -1.08045 1.26618 -2.66034 -11.1051 -1.02997 2.94218 -2.21103 -7.6536
"403" "AT1G04860" 0.0785499999999999 5.47087 -0.71368 -13.6581 1.96475 4.59155 -1.07937 -4.9965
"404" "AT1G04870" -0.523270000000001 -0.86726 -0.686769999999999 0.1463 -0.45802 0.0829600000000008 1.0967 -5.4333
"405" "AT1G04880" -2.6635 0.71675 -1.79386 -10.3613 -1.49923 -1.6059 -1.04035 -5.7044
"407" "AT1G04890" -1.9142 -1.00748 0.107670000000001 -5.4807 -1.52116 1.49063 -0.80169 -3.2742
"408" "AT1G04900" -0.23799 0.6692 -3.73542 -21.6302 0.29882 -2.09932 -4.90991 -10.0382
"409" "AT1G04910" 0.485110000000001 -1.09601 -3.41814 -9.785 -0.346299999999999 -2.67175 -4.84462 -5.0834
"410" "AT1G04920" -1.42685 -1.52633 0.271879999999999 -23.5189 -2.32826 -2.0901 0.165170000000001 -12.2008
"411" "AT1G04930" -1.34292 -1.5268 -4.55606 -8.549 -0.09727 0.77098 0.31289 -10.3578
"412" "AT1G04940" -0.33115 1.51916 -1.71358 -4.5906 0.73594 1.83129 -2.3996 -3.2004
"413" "AT1G04945" -2.11916 0.5404 0.18019 -5.0057 -1.6354 -1.90637 2.88891 -3.4781
"414" "AT1G04950" 1.89324 3.91651 -0.559900000000001 -14.0273 0.55407 2.20661 2.11984 -12.7548
"415" "AT1G04960" 0.41404 2.97049 1.37317 -2.0717 -0.62049 -3.37734 -0.13561 -3.5282
"416" "AT1G04970" 1.86826 4.27767 -2.16915 -3.6147 0.65103 7.30189 1.07127 -2.9492
"417" "AT1G04980" -1.47124 0.0132900000000005 -2.38238 -5.7048 -2.20918 -4.09467 0.79292 -7.2307
"418" "AT1G04985" 0.02617 1.71155 -1.24905 -7.1377 -1.98945 0.54116 -2.27751 -0.2913
"419" "AT1G04990" -0.96959 -1.61996 -0.447579999999999 -10.938 -0.80538 1.21579 -2.2879 -4.2738
"420" "AT1G05000" -0.94631 -0.14923 -3.27672 2.4696 -0.979880000000001 -1.47206 0.21913 -10.4762
"421" "AT1G05005" -2.17908 -4.3943 -1.41523 -2.13517 0.85687 -4.51017 -0.58196 -2.86672
"422" "AT1G05010" 3.30646 56.22633 1.55872 73.8306 2.76799 79.0531 7.35449 137.8566
"423" "AT1G05020" -1.14012 0.47151 0.53652 11.5893 1.10893 1.2744 -1.28503 11.4093
"424" "AT1G05030" 0.40239 2.83513 -0.95797 -14.5142 0.0633499999999998 1.10242 0.69995 -0.464000000000006
"425" "AT1G05035" 0.250540000000001 -0.97421 2.21633 -0.46774 0.0638499999999995 -0.65213 -0.15134 -0.33642
"426" "AT1G05040" 0.12731 -4.45709 -0.861439999999999 -0.61957 -2.99465 -1.73672 -0.728319999999999 -0.52886
"427" "AT1G05055" -0.85607 2.28498 -0.0310900000000007 -7.7397 -0.2475 3.4163 -0.58478 -0.814299999999999
"428" "AT1G05060" -0.25499 -1.70778 -1.82492 -3.4915 -0.49267 -4.14088 -1.39255 -6.508
"430" "AT1G05070" -1.55589 1.3695 -2.48569 -3.0255 -1.16982 4.15809 -2.0703 -2.0194
"431" "AT1G05080" -4.31856 -4.59245 0.18066 -4.0209 -1.57259 -2.06914 3.37594 1.04347
"432" "AT1G05087" -0.2761 -0.2504 1.46605 -1.18356 -1.71915 0.04026 -0.97232 1.46783
"433" "AT1G05090" 0.4293 -1.89068 -1.30995 -4.5523 -1.95762 -1.09626 -1.17079 -1.5853
"434" "AT1G05100" -0.54243 -2.96987 -0.0876100000000006 -0.69771 -1.51834 -0.97349 -3.76322 -1.27931
"435" "AT1G05120" -0.24941 -1.39801 -2.67465 -16.3711 1.25413 -0.716769999999999 -1.5957 -13.8322
"437" "AT1G05140" 5.77608 15.91119 -2.25891 10.1262 4.64211 20.34662 3.34632 13.1038
"438" "AT1G05150" 1.1699 6.02617 -1.92052 -2.9547 0.13168 6.40146 3.51112 -6.3223
"441" "AT1G05160" -1.18914 -0.73068 0.0305200000000001 -8.06030000000001 3.2684 -0.24547 -3.12965 -13.9106
"443" "AT1G05170" -0.2574 2.32379 0.25805 -1.3852 0.24389 1.78404 2.38714 -10.5384
"444" "AT1G05180" -0.26855 -1.888 -3.37399 -10.6758 -1.62151 -1.06228 -2.6833 -5.9578
"447" "AT1G05190" 5.21016 16.55832 -2.52328 1.6057 4.60843 16.85178 -0.62466 7.9
"448" "AT1G05200" 5.33364 2.50303 -2.64678 -16.102 6.82351 2.86348 0.295509999999999 1.3361
"449" "AT1G05205" -1.91369 -0.4607 -2.8566 -0.17764 0.29833 2.69616 0.58541 0.64286
"450" "AT1G05210" -2.41728 -2.31373 1.78115 -0.28897 -0.70454 -3.55806 -1.42236 -2.83771
"452" "AT1G05220" 1.56892 -0.79715 -1.03148 -1.68348 0.22748 -2.03313 -1.54979 -0.67794
"453" "AT1G05230" 2.277 0.250540000000001 -0.90655 -10.0293 0.912970000000001 -1.63238 -1.65296 -24.4713
"454" "AT1G05240" -0.68238 1.0275 1.48354 -7.0113 -0.12056 -0.26642 -0.59903 1.1936
"455" "AT1G05250" -0.9667 -1.87127 -3.52196 -5.4003 -2.54431 -2.6962 -1.59153 -1.6603
"456" "AT1G05260" -0.0133900000000002 0.70098 -1.83607 -3.5494 0.31037 1.2451 -1.36374 -2.6117
"458" "AT1G05270" -0.78526 1.68971 -3.32499 -8.861 -1.17331 -0.19035 -1.05675 1.1527
"459" "AT1G05280" -0.90532 0.33228 -0.97883 -2.5807 -0.60389 0.76661 -2.32943 -12.4361
"460" "AT1G05290" -3.43876 -1.34828 -3.01912 -1.59936 0.92889 -1.03414 -0.84236 1.04399
"461" "AT1G05291" -0.26929 -3.30827 -1.2396 0.0281100000000003 -0.0404900000000001 -0.74123 -0.19724 -0.2639
"462" "AT1G05300" -0.224909999999999 -2.42628 2.57827 -1.9415 -0.11367 5.23989 1.5484 -2.5681
"463" "AT1G05310" 0.84313 -0.305219999999999 -0.99555 -8.1191 -0.27429 -2.54947 -1.3748 -2.2127
"464" "AT1G05320" -0.6465 1.003 -5.05818 -15.8489 0.46799 1.04847 0.39111 -7.4989
"465" "AT1G05340" -0.23945 4.45115 1.58662 3.983 1.94632 6.75605 -1.37713 3.34178
"467" "AT1G05350" -4.18684 -1.08653 -4.59462 -2.3556 -0.23964 -1.30511 -3.74663 -9.7184
"468" "AT1G05360" -4.80516 -0.28581 -2.73093 -7.5829 -2.07504 -1.79768 -2.40397 -7.474
"469" "AT1G05370" -0.934920000000001 -1.65344 -1.74074 2.7132 -3.55621 -3.71431 -0.9201 -11.0077
"470" "AT1G05380" 4.46474 11.04378 1.3838 -3.66329999999999 2.12102 5.28326 -1.16091 -15.2048
"471" "AT1G05385" -0.0693899999999998 5.33285 1.2516 1.35519 2.14227 5.94665 -1.16091 2.79865
"472" "AT1G05400" -1.10859 -0.94512 -2.29503 -1.8914 1.69476 -0.65262 0.63161 -3.23933
"473" "AT1G05410" 0.61343 3.55799 -1.9974 -12.5781 -2.13483 1.21413 1.10039 -9.2011
"474" "AT1G05420" -2.79108 0.73445 -0.0597099999999999 2.17415 -0.16492 -0.59332 -3.99586 -0.98007
"475" "AT1G05430" -0.11307 0.1598 -1.54112 -7.9674 -2.17889 1.4491 -1.47379 -0.3736
"476" "AT1G05440" -1.77517 -1.41378 -0.76293 -4.9379 -1.34131 -1.0981 -3.30686 -7.816
"477" "AT1G05460" -2.26156 0.72595 2.39608 -7.1076 2.01047 3.80035 -2.44833 -7.5718
"478" "AT1G05470" -2.7467 2.63551 1.83988 1.0337 1.02702 8.21132 -1.39741 14.9718
"479" "AT1G05490" 0.57462 -1.38903 0.94016 -21.4467 -3.66442 -0.0208899999999996 0.12197 -14.092
"480" "AT1G05500" 0.56734 2.13508 -0.523300000000001 -14.4458 0.5564 -0.0659299999999998 0.0390899999999998 -1.9494
"481" "AT1G05510" -1.07878 -2.17473 -1.78734 -6.58692 -0.47559 -0.93097 -3.76673 -2.6749
"482" "AT1G05520" -0.47935 2.61657 -2.0481 -15.6692 -0.11686 6.41405 -3.80758 -1.23390000000001
"484" "AT1G05530" 0.19355 -0.0606999999999998 -2.05415 -0.0202000000000009 -1.4207 -0.55246 -1.08674 -1.6633
"485" "AT1G05540" -1.68786 -1.87563 -2.66859 -5.5026 -1.63607 -3.94744 -1.09209 -0.4255
"487" "AT1G05550" -1.59277 2.04579 -1.48289 3.6373 -1.82115 -2.14805 -0.985910000000001 -3.0051
"488" "AT1G05560" 1.41489 3.07187 -1.27936 1.9237 1.61739 2.33239 -2.55217 8.51
"490" "AT1G05570" -1.67937 -4.7637 -2.78211 -40.783 -3.29765 0.0266700000000002 -0.18268 -26.164
"491" "AT1G05577" -2.16647 -2.00202 -0.28265 -5.7877 -2.19075 -1.12557 -1.10615 1.0636
"492" "AT1G05580" -1.68544 -3.88371 0.5096 -17.4768 -1.55115 0.6286 -2.57546 -9.5425
"493" "AT1G05590" -0.56208 2.64641 0.26461 -3.4436 -1.90171 -1.23059 -1.80874 -3.591
"494" "AT1G05600" 1.1437 0.72765 -0.0519600000000002 -5.1034 -1.93636 1.48006 -1.84056 4.5228
"495" "AT1G05610" -1.20466 -4.15124 -0.42382 -8.1582 0.6815 -1.16711 -2.12562 -4.2773
"496" "AT1G05620" -2.43644 -1.50451 -1.94282 -7.3337 0.0594800000000002 -2.26479 -1.8955 -6.6623
"497" "AT1G05630" 1.36273 2.88093 -1.57412 -2.9804 2.03309 6.02229 -0.62933 -14.0205
"498" "AT1G05640" -2.14778 -1.79899 -1.17411 -1.9025 -0.66202 1.18764 -0.68727 -4.1844
"499" "AT1G05650" -1.5455 0.235720000000001 -1.65802 -2.2253 -0.910690000000001 -1.77187 -1.12527 -3.5099
"500" "AT1G05660" -0.792050000000001 -2.98347 -2.34935 2.8753 -0.26323 -0.41076 1.65273 -5.4027
"501" "AT1G05670" 0.83562 1.09079 0.16126 -3.9204 -0.49704 0.487769999999999 0.77865 -8.0604
"502" "AT1G05675" 1.46122 -0.23633 0.423249999999999 -7.10091 -0.26323 -0.97853 -2.3239 -5.09628
"503" "AT1G05680" -0.559900000000001 -2.85084 -1.30315 -5.1466 -3.18225 -3.70092 -2.21588 -6.2943
