"ID" "ATX1_ChIP8TSS" "ATX2_ChIP8TSS" "ATXR7_ChIP8TES" "ATX1_ChIP7TSS" "ATX2_ChIP7TSS" "ATXR7_soiTES"
"10002" "AT2G17370" 0.651479999999999 4.20454 5.20499 2.76676 6.39701 0.93282
"10003" "AT2G17380" 4.94124 5.13524 32.08864 3.95499 7.22833 13.16101
"10004" "AT2G17390" 4.94724 6.71994 30.11494 -0.00810999999999851 6.4812 12.031
"10005" "AT2G17410" 3.64599 5.04089 13.68864 2.91716 6.39763 18.36286
"10006" "AT2G17420" 2.06662 3.94783 7.52877 1.82281 4.59775 4.06468
"10007" "AT2G17430" -0.44676 -2.47894 -1.71887 0.41382 0.00150000000000006 0.0791399999999998
"10008" "AT2G17440" 1.36579 2.88601 9.43889 2.85441 4.0993 14.8407
"10009" "AT2G17442" 4.97609 11.59829 9.77314 4.45784 11.76964 17.50265
"10010" "AT2G17450" -1.29295 -2.7724 14.19804 -1.25285 -0.4694 15.05548
"10012" "AT2G17470" -2.49163 -2.00776 -1.55972 -0.0708500000000001 -0.52421 0.63893
"10013" "AT2G17480" 1.96407 3.52327 8.54748 0.11832 4.48694 63.21759
"10015" "AT2G17500" 1.53389 22.54379 8.49974 3.54645 30.70811 7.78293
"10016" "AT2G17510" 2.71582 4.1176 8.83399 5.60966 7.67085 7.71931
"10017" "AT2G17520" 2.39188 4.48797 6.52604 1.33238 4.92981 22.99102
"10018" "AT2G17525" 9.84479 30.39349 0.65276 7.30124 38.32284 -0.0918200000000002
"10019" "AT2G17530" 5.01695 6.29905 7.79944 4.58378 10.57888 5.10628
"10020" "AT2G17540" 1.36474 2.17495 5.38004 -0.20879 4.23777 2.47432
"10021" "AT2G17550" -0.6427 3.64125 6.36694 0.47655 8.77899 5.27443
"10022" "AT2G17560" 3.12654 8.60088 21.18559 2.94876 10.08007 14.33406
"10023" "AT2G17570" 3.85882 6.45109 4.24999 4.26963 8.25267 6.18663
"10024" "AT2G17580" 3.77229 9.47979 4.87066 5.92333 11.68663 3.04653
"10025" "AT2G17590" -2.54448 -2.5262 -3.0241 0.13747 -0.80195 -3.43366
"10026" "AT2G17600" -0.62595 -0.09422 -2.33965 -1.83186 -1.93652 2.02839
"10028" "AT2G17620" 2.73706 1.72141 -0.54101 -0.91329 2.71492 1.20834
"10029" "AT2G17630" 3.77829 5.03349 3.78834 3.40182 9.74762 4.3987
"10030" "AT2G17640" 2.6955 2.0425 3.75654 1.1619 3.85072 4.66912
"10031" "AT2G17650" 2.97791 3.64454 2.97661 1.79743 6.73009 2.98663
"10032" "AT2G17660" 1.67519 0.19924 1.11432 0.407110000000001 -0.19187 2.90554
"10033" "AT2G17670" 4.51555 14.69165 0.223009999999999 1.9287 15.453 3.60718
"10034" "AT2G17680" -0.364739999999999 -1.02574 -3.43791 -3.11537 -3.1544 -2.32198
"10035" "AT2G17690" -3.25279 -3.45141 15.91704 -1.55457 -1.18952 5.00908
"10036" "AT2G17695" 7.77699 19.59949 -1.97356 2.74091 18.80239 -0.39674
"10037" "AT2G17700" 2.60878 4.37288 17.85894 4.48993 8.61241 18.79266
"10038" "AT2G17705" -1.07904 2.15455 4.15449 2.30125 4.29273 10.83591
"10039" "AT2G17710" -0.43284 0.10294 3.18352 -3.37973 -0.108409999999999 12.29403
"10040" "AT2G17720" 4.22584 4.45787 9.15239 1.87309 4.40394 15.74696
"10041" "AT2G17723" -2.21816 -2.58609 -2.88083 -2.58041 -2.54559 -1.59545
"10042" "AT2G17730" 1.43644 2.26801 9.99593 -0.549289999999999 3.10353 2.4568
"10043" "AT2G17740" -2.47039 -2.22757 -2.14865 0.20644 -1.32778 -0.43771
"10044" "AT2G17750" -1.79441 -2.53479 -1.76668 1.98037 -2.10329 -2.50029
"10045" "AT2G17760" 2.5531 1.99058 8.54749 0.69638 -0.35794 10.08599
"10046" "AT2G17770" 0.138660000000001 -0.38233 5.38003 1.43919 0.22286 25.27506
"10047" "AT2G17780" 2.20282 3.57846 9.26373 -0.95782 0.22349 44.49813
"10048" "AT2G17785" -1.33276 -2.11135 -3.45382 1.14369 -0.44182 -2.83938
"10049" "AT2G17787" 4.29259 4.12309 2.37176 -0.0713200000000001 1.88521 2.67013
"10050" "AT2G17790" 2.80832 10.56629 12.86103 2.59005 11.63092 5.88762
"10051" "AT2G17800" 1.1673 1.49431 11.07835 2.42673 4.45922 5.63332
"10052" "AT2G17820" 3.8175 6.21118 15.85334 0.3506 5.31815 12.0807
"10053" "AT2G17830" 1.19065 0.231780000000001 15.07349 2.13123 1.9117 84.65743
"10054" "AT2G17840" 0.0645699999999998 1.02345 15.07349 0.740449999999999 0.99878 84.65743
"10055" "AT2G17845" -0.42297 -1.16542 -2.22826 -2.45446 -2.46271 -1.9046
"10056" "AT2G17850" -0.80752 -0.17013 -1.9895 3.20067 1.33006 -1.62173
"10057" "AT2G17860" -1.48844 -0.23827 -2.8808 2.09963 0.72126 -0.3617
"10058" "AT2G17870" 1.04996 1.59564 6.78074 -0.17142 1.63545 4.64876
"10059" "AT2G17880" -1.19102 0.64469 3.67692 -0.66807 1.74593 7.83917
"10060" "AT2G17890" -1.88735 -2.09339 -3.613 -0.0641599999999993 -0.88463 -0.67452
"10061" "AT2G17900" 5.8242 5.2209 -0.36598 3.26964 5.8436 -1.48214
"10062" "AT2G17905" -2.23102 -3.51292 -3.46977 0.72894 -0.94064 -2.44914
"10064" "AT2G17920" -2.99713 -2.9982 7.79944 0.04982 0.33283 9.60868
"10065" "AT2G17930" 2.7248 5.0655 7.79944 2.04214 4.18334 9.60868
"10066" "AT2G17940" 0.25407 -1.67934 -3.21508 -0.48608 -1.71472 -2.06397
"10067" "AT2G17950" -1.26018 -0.87812 -2.84902 1.50194 -1.46598 -3.78377
"10068" "AT2G17960" -1.35867 -1.51683 -3.62894 -1.00764 -2.37982 -0.30179
"10069" "AT2G17970" 9.40798 8.84078 3.64511 6.1441 10.6337 3.20365
"10070" "AT2G17972" 4.71934 6.18604 6.52615 3.22516 7.94846 3.25565
"10071" "AT2G17975" 9.30409 12.67149 3.868 6.47078 15.72898 3.49754
"10072" "AT2G17980" 9.25979 13.04209 1.94205 8.65996 17.63916 4.64652
"10073" "AT2G17990" 0.892339999999999 3.453 16.0603 1.59628 5.84383 7.43506
"10074" "AT2G18000" 2.56807 3.94624 -2.38739 4.77298 5.56661 -2.31603
"10075" "AT2G18010" -1.96399 -2.16849 -1.86214 1.3889 -1.85384 0.0505999999999993
"10076" "AT2G18020" -1.47241 2.1138 30.11494 1.01104 2.27233 17.70216
"10077" "AT2G18030" 3.27784 7.16214 10.48937 2.4957 10.30182 4.23141
"10078" "AT2G18040" 3.66676 6.15213 35.03329 4.40804 6.06518 21.12795
"10079" "AT2G18050" -0.0294300000000005 4.5822 0.0160900000000002 0.137 5.53932 0.72597
"10080" "AT2G18060" -1.07306 -1.63629 -1.30507 0.646100000000001 -2.60077 -0.24471
"10081" "AT2G18070" -2.98815 -3.72853 -3.24692 -0.850540000000001 -3.79177 -2.88403
"10082" "AT2G18080" -2.64641 -3.08512 -3.75624 -0.6494 -4.1239 -0.32807
"10083" "AT2G18090" 3.816 3.1076 22.0769 -0.66807 4.62553 68.91724
"10084" "AT2G18100" 2.39055 2.84325 1.95793 -1.40514 0.584299999999999 7.85155
"10085" "AT2G18110" 2.01842 5.59814 18.9891 1.20596 5.09663 11.20727
"10087" "AT2G18120" -1.59337 -3.30704 -0.89125 -1.25954 -2.71173 -1.82491
"10088" "AT2G18130" -1.87404 -3.257984 -2.48296 -0.97555 -1.66062 -1.010796
"10089" "AT2G18140" -1.93616 -3.21931 -3.45387 -2.44824 -3.62557 -1.50559
"10090" "AT2G18150" -2.23358 -2.55518 -1.55978 -1.76912 -4.84366 0.13677
"10091" "AT2G18160" -3.08708 -0.990930000000001 17.81118 -0.49184 3.07484 3.51139
"10092" "AT2G18170" 4.09157 3.79406 4.75929 4.67241 6.39723 2.40338
"10093" "AT2G18180" -1.7197 -3.83892 -2.61022 -0.65562 -2.075 1.67319
"10094" "AT2G18190" -2.152 -2.57671 -3.69258 -1.37257 -2.21354 0.04325
"10095" "AT2G18193" -1.73467 1.36401 -1.27327 -1.72506 -1.21646 -2.85182
"10096" "AT2G18196" -3.71382 -4.3763 0.414009999999999 -1.9765 -3.73633 2.64981
"10097" "AT2G18210" -3.38107 -3.84168 -2.45107 -5.55021 -7.22391 0.228899999999999
"10098" "AT2G18220" 5.39189 11.15059 15.18484 1.80365 10.60657 3.38649
"10099" "AT2G18230" 4.03999 7.83169 15.26449 3.37644 8.94486 3.48369
"10100" "AT2G18240" 4.97804 11.87624 7.2742 5.83574 12.59984 -2.34372
"10101" "AT2G18245" 5.03435 5.18255 25.19658 3.62739 7.94879 12.22177
"10102" "AT2G18250" 4.12305 3.30945 7.62439 4.18774 6.03764 6.86847
"10103" "AT2G18260" 2.78542 3.99474 1.16207 0.10492 2.27274 -0.12263
"10104" "AT2G18280" -0.28615 1.24148 25.94474 0.70931 1.71834 11.24086
"10105" "AT2G18290" 1.28315 2.24891 27.72744 -1.25332 1.66318 10.88935
"10106" "AT2G18300" 0.38684 3.79989 24.63953 -2.39795 3.65658 8.54168
"10107" "AT2G18320" -1.32246 -1.24943 -0.20678 0.35154 -1.16215 1.27559
"10108" "AT2G18328" -2.822 -2.52038 -1.76667 -1.21549 -3.68088 -1.83225
"10109" "AT2G18330" 2.24071 3.39993 4.31359 0.94207 2.24439 0.0528599999999999
"10110" "AT2G18340" -0.624279999999999 -2.16591 -2.45106 -0.442019999999999 -2.29622 0.32611
"10111" "AT2G18350" 0.371420000000001 1.10374 -2.9604 -2.09 0.334250000000001 0.32244
"10112" "AT2G18360" -2.56633 -3.40448 0.52536 -1.10199 -2.4352 -2.00181
"10113" "AT2G18370" -0.7418 -3.33989 -2.1009 -1.19633 -2.98898 -3.67554
"10114" "AT2G18380" -2.51065 -2.83148 -3.29467 -1.17143 -3.43172 -1.32135
"10115" "AT2G18390" 2.15463 1.74131 4.0271 4.45833 3.93316 8.42971
"10116" "AT2G18400" 4.49904 6.30234 3.677 2.11209 7.20064 8.08329
"10117" "AT2G18410" 5.66304 7.14134 2.61049 1.03019 7.83743 2.39094
"10118" "AT2G18420" -2.77513 -3.32436 19.06864 1.75384 0.97028 23.15634
"10120" "AT2G18450" 1.68119 3.9603 2.53094 2.12407 3.13097 6.21148
"10121" "AT2G18460" 3.8903 9.7161 4.39318 1.08623 10.55157 -0.23227
"10122" "AT2G18465" 6.65528 9.46818 3.91567 3.86691 9.72041 0.41456
"10123" "AT2G18470" -1.24925 -1.67141 -0.0954000000000006 -1.75619 -1.71521 0.0293999999999999
"10124" "AT2G18480" -1.88391 -3.0385 -2.30788 0.60252 -3.54268 -0.57223
"10125" "AT2G18490" -2.31366 -3.23225 -2.14867 -4.09046 -5.84003 -0.35943
"10126" "AT2G18500" -2.13853 -2.51844 -2.75351 -0.93291 -3.20964 -0.23086
"10127" "AT2G18510" 4.67265 5.74805 13.2908 2.75337 6.84096 8.04087
"10128" "AT2G18520" -0.93236 0.592239999999999 -1.60743 1.364 1.74543 1.42762
"10129" "AT2G18530" -2.50871 -3.52377 -4.56803 -1.39078 -1.74358 -5.82148
"10130" "AT2G18540" -2.83486 -3.08011 -2.73761 -3.85147 -3.81871 -2.19114
"10131" "AT2G18550" -1.1786 -1.45031 -3.53339 -2.67476 -2.21333 -2.59381
"10132" "AT2G18560" -1.37303 -0.40774 7.21047 0.10586 1.33027 0.39336
"10133" "AT2G18570" -2.0779 -2.59273 -3.02408 -1.14605 -2.68437 -4.16017
"10135" "AT2G18590" -0.59423 -0.98252 -1.28916 0.48995 -1.30063 -4.57161
"10136" "AT2G18600" -0.14247 0.81416 -0.541069999999999 -0.79403 -1.9919 0.6053
"10137" "AT2G18620" -0.96874 -0.29492 -1.63931 -2.33474 -1.82611 2.03206
"10138" "AT2G18630" -0.432399999999999 3.36075 3.64509 -0.86347 4.59831 15.61752
"10139" "AT2G18640" -2.38626 -2.07931 -1.27322 -3.53683 -3.5697 5.71073
"10140" "AT2G18650" 1.84029 3.13496 -0.84345 2.08717 5.8712 -0.53633
"10141" "AT2G18660" -2.12011 -3.31724 -3.58114 -2.57419 -3.70846 -1.50333
"10142" "AT2G18670" -0.70004 -1.44172 23.09559 0.15615 1.96715 25.88326
"10143" "AT2G18680" -0.54375 -2.1905 2.6901 -0.91376 -0.247249999999999 9.48662
"10144" "AT2G18690" -1.0801 -1.62447 -2.64208 -4.15943 -4.20664 2.65403
"10145" "AT2G18700" 1.48165 2.82774 30.65616 1.35107 4.98545 72.64194
"10146" "AT2G18710" 3.3978 2.22221 31.30881 2.92961 5.62249 72.07116
"10147" "AT2G18720" -2.06382 -0.938180000000001 -2.33964 0.8731 0.77664 1.98459
"10148" "AT2G18730" 2.99527 3.60306 10.05964 3.30747 4.87437 9.57729
"10150" "AT2G18740" 5.75104 10.65124 7.46519 -0.278700000000001 7.03516 6.26772
"10151" "AT2G18750" 2.38994 0.670109999999999 28.04574 1.85442 2.96395 21.04457
"10152" "AT2G18760" 3.32409 3.84409 6.95578 2.30649 3.57399 1.62063
"10153" "AT2G18770" 5.25403 3.5749 5.34823 5.89271 8.05845 3.47494
"10154" "AT2G18780" 3.42559 6.07489 5.88933 0.62072 4.68165 4.37471
"10155" "AT2G18790" 0.70029 3.44245 12.55858 1.69063 5.78853 3.07
"10156" "AT2G18800" -1.01948 -1.54142 -1.7826 -0.81224 0.0286500000000003 0.79604
"10157" "AT2G18810" -1.73873 -2.19778 -2.35561 0.4775 -0.47011 -1.27387
"10159" "AT2G18840" -1.41329 1.89896 7.14678 1.91716 3.2687 2.62266
"10160" "AT2G18850" 4.03291 5.69334 2.43543 2.14322 3.65675 4.88333
"10161" "AT2G18860" 5.78634 10.87974 12.39938 3.37022 11.54758 5.596
"10162" "AT2G18870" -0.504110000000001 -1.34736 -2.61024 -0.27776 -1.38331 -4.04319
"10163" "AT2G18876" 5.25659 7.94019 4.07484 2.81658 8.39114 5.08283
"10164" "AT2G18880" -1.87837 -0.69975 -0.71611 0.42051 1.52392 -1.39877
"10165" "AT2G18890" 0.21724 5.24129 9.5344 -0.58043 8.30861 4.56542
"10166" "AT2G18900" 4.65129 15.88929 11.74684 3.6715 13.7911 1.92102
"10167" "AT2G18910" 5.86489 18.96829 9.67764 4.03688 22.95546 3.415
"10168" "AT2G18915" 5.89429 6.67769 10.98283 0.8597 5.09704 6.46069
"10170" "AT2G18938" -0.97667 0.59581 -1.4483 -0.692979999999999 0.804220000000001 1.64832
"10171" "AT2G18940" 3.10035 2.99125 7.9109 4.2945 6.3701 2.23524
"10172" "AT2G18950" 3.98965 6.25069 15.1053 2.1619 4.8753 6.11063
"10173" "AT2G18960" 0.46137 2.58398 112.18255 1.48372 3.71109 56.56187
"10174" "AT2G18969" 0.0157600000000002 1.75928 -0.17495 -0.39173 -0.49642 -1.29139
"10175" "AT2G18970" -1.58438 0.944789999999999 -0.12723 -0.309830000000001 1.22016 -1.89217
"10176" "AT2G18980" -4.18339 -4.24989 -0.95486 -1.81893 -1.85384 0.43208
"10177" "AT2G18990" 3.67725 10.62304 5.65069 4.69156 17.22321 2.40198
"10178" "AT2G19000" -3.15519 -3.95287 -4.04277 -0.22841 -4.23416 -3.79762
"10179" "AT2G19010" -3.78448 -4.80719 -3.56528 -2.83855 -5.70184 -2.99367
"10180" "AT2G19050" -2.49373 -3.84944 -3.35836 -1.60533 -4.78857 -2.74443
"10181" "AT2G19060" -3.39499 -4.85024 -3.46977 -1.76336 -7.69501 -0.45382
"10182" "AT2G19070" -2.61003 -3.90237 -2.99226 -3.88931 -6.17216 -2.74443
"10183" "AT2G19080" 4.99304 5.46704 12.24029 3.3381 5.6229 4.14526
"10184" "AT2G19090" 3.91854 5.31524 13.67279 3.08047 9.08367 5.42508
"10186" "AT2G19110" -1.91475 -2.13757 6.76479 0.18153 -0.16514 8.14691
"10187" "AT2G19120" 3.39418 8.63098 8.22919 1.73469 14.23354 7.22598
"10188" "AT2G19130" -0.11207 3.44687 0.11152 0.935849999999999 6.45303 -1.42364
"10190" "AT2G19146" -4.29536 -3.2949 -3.56528 -1.72459 -2.35224 -2.17362
"10191" "AT2G19150" -3.1085 -4.85219 -3.1355 0.66572 -2.38011 -2.25472
"10192" "AT2G19160" 1.7358 2.85201 20.48519 1.40135 3.24104 5.99076
"10193" "AT2G19170" 4.01104 2.9009 10.93509 0.70309 5.98232 4.80222
"10194" "AT2G19180" 1.13003 1.85315 7.70393 1.33815 5.23496 3.58458
"10195" "AT2G19190" -1.67944 -0.69149 7.11498 -2.65609 -2.49001 3.09854
"10197" "AT2G19210" -0.5249 -0.20348 -2.13279 -1.93291 -3.18205 -2.81169
"10198" "AT2G19220" -2.8175 -3.20021 -4.71126 0.40758 -2.26907 -2.93518
"10199" "AT2G19230" -1.18053 -1.12512 -1.5598 -2.64316 -2.57346 -0.51232
"10200" "AT2G19240" 3.01068 5.56498 -1.75079 0.52684 2.93672 0.17182
"10202" "AT2G19260" 7.13339 8.91979 23.39805 6.32619 8.33599 20.23321
"10203" "AT2G19270" 3.33058 10.75804 22.44305 3.84773 19.38413 21.01462
"10204" "AT2G19280" 5.48589 6.62169 2.19667 1.94206 9.13898 1.53727
"10205" "AT2G19290" -2.97123 -1.80964 3.34266 -2.15897 -2.24106 1.14843
"10206" "AT2G19310" -1.38334 -0.66657 5.61878 -0.4679 -1.68632 5.66468
"10207" "AT2G19330" -2.18028 -3.02685 -3.29462 -0.0708500000000001 -3.62536 -1.26653
"10208" "AT2G19340" 1.66515 5.48913 0.93922 4.48371 8.00313 -1.01869
"10209" "AT2G19350" 2.41179 4.11811 5.69844 4.06848 5.982 4.16415
"10210" "AT2G19360" -0.64841 -2.25411 -3.58117 0.0622799999999999 -1.771372 -3.16322
"10211" "AT2G19365" -0.201924 -0.105698 -0.366073 -0.780165 -0.9134833 0.261672
"10212" "AT2G19380" 6.77469 5.99039 0.366199999999999 3.62166 7.58824 2.20896
"10213" "AT2G19385" 6.54389 10.23639 6.92399 5.31365 10.13555 6.52057
"10214" "AT2G19390" 4.15729 4.21669 9.42293 3.82327 9.55373 8.65781
"10215" "AT2G19400" 0.56498 4.40135 2.75376 0.42004 7.86522 -0.97491
"10216" "AT2G19410" -2.72606 -2.5759 -5.52299 -3.39172 -3.73633 0.13677
"10217" "AT2G19420" -3.85813 -4.15552 -4.12233 -0.92574 -2.7676 -1.84102
"10218" "AT2G19430" 2.35057 6.10988 3.54959 0.34485 4.40377 2.24401
"10219" "AT2G19440" 0.55193 -0.0558500000000004 3.96349 2.23804 -1.96459 1.82522
"10220" "AT2G19450" 2.90532 9.20269 19.51435 1.87933 12.26773 10.84329
"10221" "AT2G19460" -2.41154 -0.780029999999999 -4.02681 -0.66185 -0.69062 -1.48214
"10222" "AT2G19470" 2.54112 4.56388 15.98074 2.04312 4.29302 13.75216
"10223" "AT2G19480" 2.95351 3.19954 17.36549 1.42004 5.56709 9.21196
"10224" "AT2G19490" 3.16248 8.79999 0.23886 4.49617 10.6061 -3.70917
"10225" "AT2G19500" -4.68379 -5.34651 0.0160300000000007 -0.29068 -3.73646 -3.20193
"10226" "AT2G19510" -1.87748 -3.0733 -2.88086 -0.29644 -1.77117 -1.59913
"10227" "AT2G19520" 1.54437 7.58439 16.15578 1.32569 12.10169 10.96451
"10228" "AT2G19530" 5.38783 6.77593 0.58908 3.45115 3.62945 4.1992
"10229" "AT2G19540" 5.9814 6.1105 10.05963 6.97413 8.00363 6.33499
"10230" "AT2G19550" 2.36553 2.16555 10.12323 -1.41088 -2.43442 6.33499
"10231" "AT2G19560" 4.5633 5.2733 10.26648 3.48325 8.22513 2.57152
"10232" "AT2G19570" -1.17798 -1.00777 2.41947 -3.17236 -1.65878 1.77915
"10234" "AT2G19580" -0.772019999999999 -0.265799999999999 4.25 -3.23463 2.77073 0.45187
"10236" "AT2G19590" -1.00284 -1.91971 -0.62062 -1.272 -0.10912 0.45413
"10237" "AT2G19600" 1.49767 3.0034 13.46583 0.97991 7.03444 6.01851
"10238" "AT2G19610" 1.51098 1.10455 11.55583 1.90471 1.60723 16.22427
"10239" "AT2G19620" 3.70165 5.32549 11.09418 1.96122 5.45606 15.80176
"10240" "AT2G19630" -0.359629999999999 -0.42393 -3.1832 -0.882620000000001 -0.91142 -0.62111
"10241" "AT2G19640" 2.47855 8.76555 3.34269 0.82857 9.30533 1.6308
"10242" "AT2G19650" 1.02362 13.51165 1.4008 1.87262 15.67391 -1.51717
"10243" "AT2G19660" 1.22897 1.13465 0.74821 -0.70638 -0.96694 -0.00422000000000011
"10244" "AT2G19670" 9.0883 14.9398 3.05615 10.25768 21.40478 -0.51513
"10245" "AT2G19680" 8.52969 14.72609 8.24513 10.36487 22.31807 2.63284
"10246" "AT2G19690" 6.49808 7.76568 -1.06629 6.84861 8.77851 -1.93087
"10247" "AT2G19700" -0.94866 0.531870000000001 -1.00262 -0.6494 2.79831 -2.59014
"10248" "AT2G19710" 4.65858 8.86593 6.62153 1.93584 8.0314 14.83476
"10249" "AT2G19720" 12.74074 21.51844 6.44648 8.50856 22.78976 15.77691
"10250" "AT2G19730" 10.31434 15.42554 49.46995 9.05601 16.19961 33.32757
"10251" "AT2G19740" 5.42579 4.65699 20.48519 6.37638 4.87498 10.34622
"10252" "AT2G19750" 1.49767 8.1166 25.6105 3.81658 9.41572 12.43231
"10253" "AT2G19760" 4.90033 4.14126 22.09284 2.82328 3.60055 13.54766
"10254" "AT2G19770" -0.50006 -2.47927 -2.2919 -1.8764 -3.81879 -3.6032
"10255" "AT2G19780" -0.4842 0.87874 -1.16179 1.44541 -0.33085 -0.431769999999999
"10256" "AT2G19790" 2.09939 3.58704 31.03815 1.1686 4.48704 20.72519
"10257" "AT2G19800" -2.60016 -1.57834 -1.97359 -0.693449999999999 -3.59777 0.61038
"10260" "AT2G19810" -1.34519 1.76673 5.39599 -0.0703800000000001 5.09607 2.43927
"10262" "AT2G19830" -1.90216 -1.22662 26.35854 -0.18388 0.417 15.38443
"10264" "AT2G19850" 0.20553 -0.71787 -1.90993 0.50287 -0.66418 -2.07274
"10265" "AT2G19860" 1.32897 2.83162 9.98009 1.20021 5.01298 4.59678
"10266" "AT2G19870" 1.71739 4.46369 6.11223 -0.03878 5.01285 1.97951
"10267" "AT2G19880" 0.5744 2.83826 22.17238 1.82281 6.36985 8.1045
"10268" "AT2G19890" -1.40475 -2.98073 -4.04276 0.26248 -1.65941 -0.32299
"10269" "AT2G19900" 1.55124 1.13157 -2.7376 1.51485 1.99473 -1.50192
"10270" "AT2G19910" 4.25879 8.15189 -1.55976 2.6844 10.24642 -3.11716
"10271" "AT2G19920" 2.87044 8.32494 -3.94725 -1.11538 1.88523 -3.25167
"10272" "AT2G19930" 2.61028 12.53724 0.4776 1.84196 14.53773 -0.0502899999999995
"10273" "AT2G19940" 5.56348 13.73678 29.68519 2.82903 12.15701 14.76895
"10274" "AT2G19950" 3.02117 8.54139 29.52599 1.69016 6.9243 14.21564
"10275" "AT2G19960" -1.95695 -2.02297 -2.4829 -0.41041 -1.21653 0.14781
"10276" "AT2G19970" -0.795100000000001 -0.98025 -2.53068 -2.61825 -3.5146 -1.73505
"10277" "AT2G19980" -1.54562 -2.28908 -4.4725 -0.4607 -3.07173 -1.69634
"10278" "AT2G19990" -1.75802 -2.93249 -2.14868 -2.46116 -4.48353 -1.73873
"10279" "AT2G20000" 4.18615 9.64575 6.95578 2.76539 7.64459 8.04087
"10280" "AT2G20010" 4.9864 7.37323 11.01464 1.33862 7.53269 4.49676
"10281" "AT2G20020" 1.70453 4.55949 5.41183 -1.60008 1.7471 2.26887
"10282" "AT2G20030" -0.135420000000001 -0.482530000000001 28.04574 0.0484099999999987 -2.96054 22.44874
"10283" "AT2G20050" 1.32791 1.83212 35.86099 1.25672 4.65315 26.07987
"10284" "AT2G20060" 8.58034 18.38504 9.80493 3.87884 19.27374 2.49692
"10285" "AT2G20070" -2.08883 -1.58967 -1.22549 -1.36012 -3.15483 -2.91031
"10286" "AT2G20080" -2.32159 -3.07574 -0.23865 -2.57419 -3.0993 -1.62173
"10287" "AT2G20100" -1.07455 -1.30479 7.57654 -1.02679 -1.02275 4.12405
"10288" "AT2G20110" 2.94198 4.25829 43.0873 0.77875 3.37939 35.25646
"10289" "AT2G20120" 0.479340000000001 4.53214 42.41879 2.04981 8.52891 33.74864
"10290" "AT2G20130" 5.96789 5.78999 12.27209 6.53397 8.75107 8.56569
"10291" "AT2G20140" 6.10619 7.78669 10.10739 4.76002 8.64052 15.49547
"10292" "AT2G20142" 0.0397299999999996 0.414839999999999 -1.30505 1.82234 0.528040000000001 1.32533
"10293" "AT2G20150" -0.24439 -1.23939 -4.28152 -3.35388 -1.77052 -1.20662
"10294" "AT2G20160" -2.71152 -2.88166 -3.93135 -1.90753 -3.54226 -1.29507
"10295" "AT2G20170" -4.66494 -3.88392 9.96402 -0.59816 -0.33155 7.80549
"10296" "AT2G20180" 0.54594 2.555 27.17029 0.11209 2.82554 23.71245
"10297" "AT2G20190" 4.16373 5.44054 23.57308 5.04357 9.66445 10.46609
"10298" "AT2G20208" -0.916770000000001 -3.43394 5.09353 -0.33474 -0.60759 2.96036
"10299" "AT2G20210" 7.54619 14.72029 5.25274 2.89178 14.06767 3.08244
"10300" "AT2G20230" 2.76146 3.18902 31.27689 1.4325 1.30319 15.24626
"10301" "AT2G20240" 2.65758 6.46904 32.20008 3.0182 10.68894 13.85675
"10302" "AT2G20250" 5.26304 4.73254 0.49355 1.99235 4.73657 -0.11895
"10303" "AT2G20260" 2.36959 2.39718 35.1925 2.60921 3.79462 29.54663
"10304" "AT2G20270" 5.12985 5.51405 32.50255 5.17481 4.09991 25.95646
"10305" "AT2G20280" 4.22755 5.08705 12.39939 0.0608599999999999 4.46024 10.0546
"10306" "AT2G20290" 4.73434 5.91284 4.15449 6.11874 9.83094 6.65146
"10307" "AT2G20300" 2.21885 5.35359 12.31985 1.51438 5.45639 18.27802
"10308" "AT2G20310" 3.40574 5.50074 9.9164 0.76535 4.43244 6.57172
"10309" "AT2G20320" 4.18765 2.73257 16.95168 3.79789 4.81917 7.55203
"10310" "AT2G20330" 1.95376 3.57914 17.42918 3.33238 3.65634 7.82245
"10311" "AT2G20340" 3.25693 9.78394 1.73505 4.30124 10.77211 0.86697
"10312" "AT2G20350" -1.38739 -1.73729 -2.10089 -1.6374 -1.79746 -2.47542
"10313" "AT2G20360" 3.4286 4.5728 15.10528 4.77877 6.25947 6.69836
"10314" "AT2G20362" 2.03728 0.42666 1.369 -1.35436 -1.79746 -2.68367
"10315" "AT2G20370" 3.77574 6.04364 6.03258 1.74092 4.87482 8.7886
"10316" "AT2G20380" -1.01588 -1.2899 -0.50924 1.1001 1.49591 -0.89013
"10317" "AT2G20390" 4.62131 3.82304 1.06657 2.74138 3.5453 -0.13506
"10318" "AT2G20400" 3.05351 4.26719 7.60844 3.91762 5.62193 1.90572
"10319" "AT2G20410" 4.50204 3.98734 8.10189 4.70354 5.23464 5.05007
"10320" "AT2G20420" 3.04901 4.55369 17.79524 2.75384 5.64979 11.15019
"10321" "AT2G20430" -0.252940000000001 -0.188090000000001 8.80219 0.0996300000000003 0.99793 6.58929
"10322" "AT2G20440" 9.58353 11.81603 1.81464 4.40755 13.62475 2.7015
"10323" "AT2G20450" 5.10734 7.23494 39.3309 4.22557 10.32936 28.75056
"10325" "AT2G20470" 0.397320000000001 1.89896 -2.9286 -0.33474 3.76725 0.49198
"10326" "AT2G20480" 7.34874 16.74054 0.50949 6.22561 17.14101 2.06569
"10327" "AT2G20490" 7.02694 17.56274 8.54749 6.12503 17.86083 2.13521
