ID	WT1	WT2	atx345_1	atx345_2	
AT1G56940	0	0	0	0
AT1G56950	0	0	0	0
AT1G56960	0	0	0	0
AT1G56970	0	0	0	0
AT1G56980	0	0	0	0
AT1G56990	0	0	0	0
AT1G57000	0	0	0	0
AT1G57010	0	0	0	0
AT1G57020	0	0	0	0
AT1G57030	0	0	0	0
AT1G57040	0	0	0	0
AT1G57050	0	0	0	0
AT1G57060	0	0	0	0
AT1G57070	0	0	0	0
AT1G57080	0	0	0	0
AT1G57090	0	0	0	0
AT1G57100	0	0	0	0
AT1G57110	0	0	0	0
AT1G57120	0	0	0	0
AT1G57130	0	0	0	0
AT1G57140	0	0	0	0
AT1G57150	0	0	0	0
AT1G57160	0	0	0	0
AT1G57170	0	0	0	0
AT1G57180	0	0	0	0
AT1G57190	0	0	0	0
AT1G57200	0	0	0	0
AT1G57210	0	0	0	0
AT1G57220	0	0	0	0
AT1G57230	0	0	0	0
AT1G57240	0	0	0	0
AT1G57250	0	0	0	0
AT1G57260	0	0	0	0
AT1G57270	0	0	0	0
AT1G57280	0	0	0	0
AT1G57290	0	0	0	0
AT1G57300	0	0	0	0
AT1G57310	0	0	0	0
AT1G57320	0	0	0	0
AT1G57330	0	0	0	0
AT1G57340	0	0	0	0
AT1G57350	0	0	0	0
AT1G57360	0	0	0	0
AT1G57370	0	0	0	0
AT1G57380	0	0	0	0
AT1G57390	0	0	0	0
AT1G57400	0	0	0	0
AT1G57410	0	0	0	0
AT1G57420	0	0	0	0
AT1G57430	0	0	0	0
AT1G57440	0	0	0	0
AT1G57450	0	0	0	0
AT1G57460	0	0	0	0
AT1G57470	0	0	0	0
AT1G57480	0	0	0	0
AT1G57490	0	0	0	0
AT1G57500	0	0	0	0
AT1G57510	0	0	0	0
AT1G57520	0	0	0	0
AT1G57530	0	0	0	0
AT1G57540	51	68	75	60
AT1G57550	0	0	0	0
AT1G57560	4	6	14	28
AT1G08153	0	0	0	0
AT1G57565	0	0	0	0
AT1G57570	0	0	2	0
AT1G57580	0	0	0	0
AT1G57590	21	29	2	1
AT1G57600	63	51	65	58
AT1G57610	247	94	88	136
AT1G57613	0	0	0	0
AT1G57620	29	48	47	49
AT1G57630	19	12	104	104
AT1G57640	0	0	1	0
AT1G57650	0	0	7	4
AT1G57660	227	139	461	617
AT1G57670	0	0	0	1
AT1G57680	518	353	353	344
AT1G57690	0	0	0	0
AT1G57700	6	7	24	42
AT1G08173	2	0	2	3
AT1G57720	778	809	2197	2457
AT1G57730	0	0	0	1
AT1G57740	0	0	0	0
AT1G57750	3	0	1	28
AT1G57760	0	0	0	0
AT1G57765	151	81	81	75
AT1G57770	398	542	432	469
AT1G57775	0	0	0	0
AT1G57777	0	0	0	0
AT1G57780	0	0	0	0
AT1G57790	29	27	12	11
AT1G08177	0	0	0	0
AT1G57800	0	0	0	0
AT1G57810	0	0	0	0
AT1G57820	48	22	86	96
AT1G57830	0	0	0	0
AT1G08183	0	0	0	0
AT1G57835	0	0	0	0
AT1G57840	0	0	0	0
AT1G57850	1	1	1	1
AT1G57860	152	89	293	434
AT1G57870	70	86	98	117
AT1G57906	0	0	0	0
AT1G57943	1	1	0	0
AT1G57980	37	48	22	14
AT1G57990	132	739	359	166
AT1G58007	7	3	2	0
AT1G58010	0	0	0	0
AT1G58020	0	0	0	0
AT1G58025	15	6	45	44
AT1G58030	509	546	688	445
AT1G58037	0	0	0	0
AT1G08193	0	0	0	0
AT1G58040	0	0	0	0
AT1G58050	0	0	0	0
AT1G58055	0	0	0	0
AT1G58060	17	34	91	82
AT1G58070	10	5	3	7
AT1G58080	588	502	514	822
AT1G58090	0	0	0	0
AT1G58100	77	132	174	215
AT1G58110	30	48	146	138
AT1G58120	0	0	0	0
AT1G58130	2	0	5	1
AT1G58140	0	1	1	0
AT1G58150	34	23	9	10
AT1G58160	9	3	1	3
AT1G58170	52	6	5	24
AT1G58180	71	115	150	185
AT1G58190	8	4	13	4
AT1G58200	29	64	139	76
AT1G58210	44	27	39	50
AT1G58215	0	0	0	0
AT1G58220	8	7	33	34
AT1G58223	0	0	0	0
AT1G58225	47	16	208	200
AT1G58230	32	72	174	188
AT1G58235	180	71	111	95
AT1G08207	0	0	0	0
AT1G58242	0	0	0	0
AT1G58245	0	0	0	0
AT1G58248	0	0	0	0
AT1G58250	27	47	136	165
AT1G58260	0	0	0	0
AT1G58265	0	0	0	0
AT1G58270	114	135	116	89
AT1G08213	0	0	0	0
AT1G08217	0	0	0	0
AT1G08223	0	0	0	0
AT1G08227	0	0	0	0
AT1G58280	292	126	10	15
AT1G58290	1261	1087	1191	1788
AT1G58300	2	1	28	20
AT1G58310	0	0	0	0
AT1G58320	0	0	0	0
AT1G58330	0	0	0	2
AT1G08237	0	0	0	0
AT1G58340	10	8	23	31
AT1G58350	55	83	70	95
AT1G58360	682	651	578	587
AT1G58370	7	6	15	18
AT1G58380	180	115	280	432
AT1G58390	3	1	1	2
AT1G58400	1	0	0	0
AT1G58410	0	0	0	1
AT1G58420	18	22	29	44
AT1G08247	0	0	0	0
AT1G58430	1	2	6	12
AT1G58440	305	263	181	251
AT1G58450	0	0	0	0
AT1G58460	0	0	3	2
AT1G58470	26	13	27	57
AT1G58525	0	0	0	0
AT1G58520	871	121	54	302
AT1G58590	80	26	24	37
AT1G58602	291	302	632	677
AT1G58561	12	28	65	78
AT1G58643	0	0	0	0
AT1G58684	0	0	0	0
AT1G58725	0	0	0	0
AT1G58766	0	0	0	0
AT1G58807	0	0	0	0
AT1G58808	0	0	0	0
AT1G58848	0	0	19	16
AT1G58889	0	0	0	0
AT1G58936	0	0	0	0
AT1G58983	0	0	0	0
AT1G59030	0	0	0	0
AT1G59077	0	0	0	0
AT1G59124	0	0	0	0
AT1G59171	0	0	0	0
AT1G59218	0	0	0	1
AT1G59265	0	0	1	1
AT1G59312	0	0	0	0
AT1G59359	0	0	0	0
AT1G59406	0	0	0	0
AT1G59453	0	0	0	0
AT1G59460	0	0	0	0
AT1G59470	0	0	0	0
AT1G59500	0	0	0	0
AT1G08253	0	0	0	0
AT1G59510	23	17	8	15
AT1G59520	53	70	64	56
AT1G59530	0	0	0	0
AT1G59540	6	3	14	18
AT1G59550	0	0	0	0
AT1G59560	31	44	37	34
AT1G59570	0	0	0	0
AT1G59580	113	212	224	182
AT1G59590	19	20	57	78
AT1G59600	37	32	77	99
AT1G59610	142	120	370	358
AT1G08257	0	0	0	0
AT1G59620	44	41	82	79
AT1G59630	0	0	0	0
AT1G59640	13	7	6	10
AT1G59650	96	52	75	77
AT1G59660	18	12	53	65
AT1G59670	0	0	0	0
AT1G59675	0	0	0	0
AT1G59680	0	0	0	0
AT1G59690	0	0	0	0
AT1G59700	233	150	114	197
AT1G59710	46	47	135	155
AT1G59720	5	4	8	28
AT1G59722	0	0	0	0
AT1G59723	0	0	0	0
AT1G59724	0	0	0	0
AT1G59725	0	0	0	0
AT1G59730	1	0	0	4
AT1G59740	28	25	22	36
AT1G59750	128	162	256	322
AT1G59760	52	45	150	161
AT1G59770	0	0	1	0
AT1G59780	0	0	0	1
AT1G59790	0	0	0	0
AT1G59800	0	0	0	0
AT1G08263	0	0	0	0
AT1G59810	1	1	0	1
AT1G59820	37	78	160	176
AT1G59830	119	233	283	195
AT1G59833	0	0	0	0
AT1G59835	0	0	0	0
AT1G59840	127	90	94	70
AT1G08267	0	0	0	0
AT1G59850	0	2	3	1
AT1G08273	0	0	0	0
AT1G59860	16	8	2	8
AT1G59865	0	0	3	1
AT1G59870	420	3284	6697	3201
AT1G59880	0	0	0	0
AT1G59885	0	0	0	0
AT1G59890	56	35	101	99
AT1G59900	350	530	905	899
AT1G59910	76	116	122	139
AT1G59920	4	1	7	13
AT1G59930	6	3	37	51
AT1G59940	0	0	0	0
AT1G59950	43	2	3	2
AT1G59960	107	71	122	138
AT1G59970	136	79	54	85
AT1G08277	0	0	0	0
AT1G08283	16	6	3	4
AT1G59980	17	10	19	29
AT1G08293	0	0	0	0
AT1G59990	106	58	249	282
AT1G60000	663	418	381	744
AT1G60010	142	160	149	232
AT1G60020	0	0	0	0
AT1G60030	16	15	14	16
AT1G60040	0	0	0	0
AT1G60050	0	0	0	0
AT1G08297	0	0	0	0
AT1G60060	35	20	40	66
AT1G60070	115	159	321	328
AT1G60075	0	0	0	0
AT1G60080	47	11	44	55
AT1G60090	0	0	0	0
AT1G60095	0	0	1	3
AT1G60110	1	1	4	4
AT1G60120	0	0	0	0
AT1G08307	0	0	0	0
AT1G60130	0	0	0	3
AT1G60140	37	156	352	167
AT1G60150	0	0	0	0
AT1G60160	111	204	192	127
AT1G60170	122	177	326	368
AT1G60180	0	0	0	0
AT1G60190	372	49	5	38
AT1G60200	58	30	107	130
AT1G60220	48	36	85	99
AT1G60230	100	76	121	138
AT1G60240	0	0	0	1
AT1G60250	0	0	0	0
AT1G60260	223	108	157	219
AT1G60270	177	23	35	114
AT1G60280	0	0	0	0
AT1G60290	0	0	0	0
AT1G60300	0	0	0	0
AT1G60310	0	0	0	0
AT1G60320	0	0	0	0
AT1G60330	0	0	0	0
AT1G60340	0	0	0	1
AT1G60350	0	0	0	0
AT1G60360	0	2	3	4
AT1G08313	0	0	0	0
AT1G60370	0	0	0	0
AT1G60380	0	0	0	0
AT1G60390	26	10	13	37
AT1G60400	0	0	0	0
AT1G60410	0	0	0	0
AT1G60420	48	109	304	228
AT1G08317	0	0	0	0
AT1G60430	129	85	56	82
AT1G60440	94	53	95	123
AT1G60450	0	0	0	0
AT1G60460	5	2	0	0
AT1G08323	0	0	0	0
AT1G60470	0	0	1	5
AT1G60480	0	0	0	0
AT1G60490	76	128	272	264
AT1G60500	0	0	2	0
AT1G60505	0	0	0	0
AT1G60510	0	0	0	0
AT1G60520	0	0	1	0
AT1G60525	7	5	3	11
AT1G60530	0	0	0	0
AT1G60545	0	1	0	0
AT1G60540	0	0	0	0
AT1G60550	847	622	447	781
AT1G60560	19	17	20	45
AT1G60570	0	0	0	0
AT1G08327	0	0	0	0
AT1G60580	0	0	0	0
AT1G60590	94	8	19	110
AT1G60600	271	134	201	190
AT1G60610	13	8	10	15
AT1G60620	24	22	49	59
AT1G60625	0	0	0	0
AT1G60630	15	21	18	13
AT1G60640	15	2	11	16
AT1G60650	41	36	66	120
AT1G60660	53	32	35	58
AT1G60670	30	23	50	69
AT1G08333	1	0	0	0
AT1G60680	1	0	0	1
AT1G60690	18	21	24	30
AT1G60700	7	10	11	9
AT1G60710	212	237	289	432
AT1G60720	0	0	0	0
AT1G60730	37	25	167	156
AT1G60740	0	0	1	0
AT1G60750	0	0	0	0
AT1G60760	0	0	0	0
AT1G60770	51	16	92	133
AT1G60780	197	305	426	484
AT1G60783	0	0	1	1
AT1G60787	0	0	0	0
AT1G60790	27	40	50	71
AT1G60800	218	192	272	346
AT1G60810	46	59	60	71
AT1G60815	0	0	0	0
AT1G08347	0	0	0	0
AT1G60820	0	0	0	0
AT1G60830	3	6	9	5
AT1G60835	0	0	0	0
AT1G60840	1	1	1	1
AT1G60850	28	15	66	121
AT1G60860	5	13	17	19
AT1G60870	350	376	365	597
AT1G60880	0	0	0	0
AT1G60890	50	30	63	142
AT1G60900	57	44	149	142
AT1G60910	0	0	0	0
AT1G08353	0	0	1	2
AT1G60913	0	0	0	0
AT1G60920	0	0	0	0
AT1G60930	5	4	10	7
AT1G60940	161	227	371	425
AT1G60950	29569	18827	9028	16131
AT1G60960	317	118	110	115
AT1G60970	0	0	2	1
AT1G60980	0	0	0	0
AT1G60983	0	0	0	0
AT1G60985	0	0	0	0
AT1G60986	0	0	0	0
AT1G60987	0	0	0	0
AT1G60990	48	45	53	67
AT1G60989	26	25	1	2
AT1G60995	35	49	86	79
AT1G61000	8	4	13	3
AT1G61010	32	62	160	148
AT1G61020	0	0	0	0
AT1G61030	14	33	79	77
AT1G61040	22	16	52	32
AT1G61050	0	0	0	0
AT1G61060	0	0	0	0
AT1G61065	56	35	58	37
AT1G61070	0	0	0	0
AT1G61080	0	0	1	0
AT1G61090	0	0	0	0
AT1G61093	1	0	0	1
AT1G61095	0	0	0	0
AT1G61097	0	0	0	0
AT1G61100	23	43	109	81
AT1G61105	0	0	0	0
AT1G61110	0	0	0	0
AT1G08357	0	0	0	0
AT1G61120	0	7	28	37
AT1G61130	0	0	1	0
AT1G61140	49	57	150	219
AT1G61150	106	127	194	245
AT1G61160	0	0	0	0
AT1G61165	0	0	0	0
AT1G61170	21	22	21	24
AT1G61180	34	38	109	121
AT1G61190	164	203	311	583
AT1G61200	1	0	0	0
AT1G61210	63	14	82	112
AT1G61215	9	9	1	6
AT1G61230	0	0	0	1
AT1G08363	0	0	0	0
AT1G61240	13	38	21	42
AT1G61250	507	483	1069	839
AT1G61255	14	3	2	6
AT1G61260	24	41	108	95
AT1G61270	1	0	0	1
AT1G61275	6	4	4	7
AT1G61280	5	5	2	4
AT1G61290	1	0	0	0
AT1G08367	0	0	0	0
AT1G61300	127	154	167	300
AT1G08377	0	0	0	0
AT1G61310	31	36	54	75
AT1G61320	0	0	0	0
AT1G08383	0	0	0	0
AT1G61330	0	0	0	0
AT1G61340	30	19	22	19
AT1G61350	65	66	65	121
AT1G61360	16	80	93	68
AT1G61370	6	7	24	21
AT1G61380	43	87	173	202
AT1G61390	0	0	0	3
AT1G61400	6	0	9	11
AT1G61410	1	2	5	6
AT1G61415	1	0	7	2
AT1G61420	5	2	38	29
AT1G08387	0	0	0	0
AT1G61430	19	18	53	71
AT1G61440	2	0	6	5
AT1G61450	12	4	11	11
AT1G61460	1	2	13	13
AT1G61470	15	17	10	9
AT1G61475	0	0	1	1
AT1G61480	0	0	2	2
AT1G61490	1	6	29	22
AT1G61500	9	9	7	11
AT1G61510	0	0	0	0
AT1G61520	20059	43177	19823	13287
AT1G61665	0	0	0	0
AT1G61540	0	0	0	0
AT1G61542	0	0	0	0
AT1G61550	1	0	5	5
AT1G61560	6	6	33	20
AT1G61562	0	0	0	0
AT1G61563	0	0	0	0
AT1G61565	0	0	0	0
AT1G61566	0	0	0	0
AT1G61570	324	92	360	436
AT1G61575	0	0	0	0
AT1G61580	57	28	58	161
AT1G61590	0	0	1	2
AT1G08393	2	0	1	2
AT1G61600	12	9	14	20
AT1G61610	11	6	15	58
AT1G61620	36	28	108	106
AT1G08397	0	0	0	0
AT1G08403	0	0	0	0
AT1G08413	0	0	0	0
AT1G08417	0	0	0	0
AT1G61630	0	0	0	0
AT1G61640	52	25	89	138
AT1G61650	0	0	0	0
AT1G61660	112	90	98	174
AT1G61667	22	7	10	14
AT1G61670	111	111	137	100
AT1G08427	0	0	1	0
AT1G61680	1	1	1	0
AT1G61685	0	0	0	0
AT1G61688	0	0	0	0
AT1G61690	15	10	61	31
AT1G61700	0	0	0	0
AT1G61710	4	3	0	0
AT1G61720	0	0	0	1
AT1G61730	45	23	72	103
AT1G61740	1259	382	289	528
AT1G61750	0	0	0	0
AT1G61760	2	2	4	8
AT1G61770	64	64	99	156
AT1G61780	104	142	220	262
AT1G61790	523	314	410	497
AT1G61795	50	38	10	21
AT1G61800	68	4	55	47
AT1G61810	0	0	9	3
AT1G08433	0	0	0	0
AT1G08437	0	0	0	0
AT1G61820	3	5	23	24
AT1G61830	3	0	4	6
AT1G61840	0	0	0	0
AT1G61850	16	48	112	107
AT1G61860	0	1	1	7
AT1G61870	121	43	129	248
AT1G61880	0	0	0	0
AT1G08443	0	0	0	0
AT1G61890	875	736	114	146
AT1G61900	273	166	181	204
AT1G61910	0	0	0	0
AT1G61920	1	1	0	0
AT1G61930	4	2	2	9
AT1G61940	0	0	0	0
AT1G61950	0	0	0	0
AT1G61960	26	18	17	18
AT1G61970	12	9	25	26
AT1G61980	50	25	55	68
AT1G61990	78	26	61	66
AT1G62000	0	1	0	0
AT1G08447	0	0	0	0
AT1G62010	31	8	26	26
AT1G08453	0	0	0	0
AT1G62020	95	188	439	453
AT1G62030	48	27	18	29
AT1G62040	131	102	130	108
AT1G62045	9	4	5	13
AT1G62050	36	29	35	40
AT1G62055	0	0	0	0
AT1G62060	0	0	0	0
AT1G62070	0	0	0	0
AT1G62075	0	0	0	0
AT1G62080	0	0	0	0
AT1G08457	0	0	0	0
AT1G08463	0	0	0	0
AT1G62085	49	13	21	37
AT1G62090	0	0	0	0
AT1G08473	0	0	0	0
AT1G62095	0	0	0	1
AT1G62110	28	14	19	20
AT1G62120	14	8	8	15
AT1G62130	5	17	41	33
AT1G62150	34	16	20	38
AT1G62160	0	0	0	0
AT1G62170	0	0	0	0
AT1G62180	470	240	132	669
AT1G08477	0	0	0	0
AT1G62190	0	0	0	0
AT1G62200	162	170	116	89
AT1G62210	0	0	0	0
AT1G62214	0	0	0	0
AT1G62220	0	0	0	0
AT1G08483	0	0	0	0
AT1G62225	1	0	0	0
AT1G62230	0	0	0	0
AT1G62250	649	366	140	192
AT1G62240	0	0	0	0
AT1G62260	2	2	15	12
AT1G62262	0	1	2	0
AT1G08487	0	0	0	0
AT1G62270	0	0	0	0
AT1G08493	0	0	0	0
AT1G62280	0	0	0	0
AT1G62290	46	37	1	0
AT1G62300	24	57	280	206
AT1G08497	0	0	0	0
AT1G62305	4	6	14	17
AT1G08503	0	0	0	0
AT1G08507	1	1	0	1
AT1G62310	10	17	55	39
AT1G08513	0	0	0	0
AT1G62320	0	1	0	0
AT1G62330	33	45	71	56
AT1G62333	1	0	0	1
AT1G62340	0	0	0	0
AT1G62350	3	1	12	24
AT1G62360	33	28	71	111
AT1G08517	0	0	0	1
AT1G62370	13	15	3	10
AT1G08523	0	0	0	0
AT1G62380	365	397	669	769
AT1G62390	166	104	417	543
AT1G62400	6	11	5	10
AT1G62410	0	0	0	0
AT1G62421	0	0	0	0
AT1G62422	103	105	161	190
AT1G62420	1	0	4	3
AT1G62430	194	191	237	122
AT1G62440	0	1	2	2
AT1G62450	0	0	0	0
AT1G62460	0	0	0	0
AT1G62480	401	92	232	333
AT1G62490	1	0	0	0
AT1G62500	1255	394	346	834
AT1G62510	0	1	2	2
AT1G62515	0	0	0	0
AT1G62520	21	16	7	17
AT1G62530	0	0	0	0
AT1G62540	30	15	29	44
AT1G62550	0	0	0	0
AT1G62560	337	215	198	606
AT1G62570	61	39	37	69
AT1G62580	1	0	2	2
AT1G08533	0	0	0	0
AT1G62590	10	8	7	7
AT1G08537	0	0	0	0
AT1G08543	0	0	0	0
AT1G62600	105	75	133	150
AT1G62610	5	7	10	16
AT1G08547	0	0	0	0
AT1G62620	2	3	0	0
AT1G62630	42	40	73	125
AT1G62640	480	190	194	266
AT1G62650	0	0	0	0
AT1G62660	76	49	89	206
AT1G62670	12	12	12	20
AT1G62680	22	16	25	21
AT1G62690	2	0	0	0
AT1G62695	0	0	0	0
AT1G62700	6	5	8	5
AT1G08553	0	0	0	0
AT1G62710	33	34	3	0
AT1G62720	2	0	1	2
AT1G08557	0	0	0	0
AT1G62730	13	10	35	53
AT1G62740	46	7	87	120
AT1G62750	786	659	1229	2402
AT1G62760	2	2	2	4
AT1G62766	0	0	1	0
AT1G62770	0	4	5	3
AT1G62780	206	86	208	306
AT1G62790	131	117	177	224
AT1G08563	0	0	0	0
AT1G62800	88	73	60	72
AT1G08567	0	0	0	0
AT1G62810	97	128	154	195
AT1G08573	0	0	0	0
AT1G62820	37	44	54	67
AT1G62830	22	20	58	61
AT1G62835	11	6	1	0
AT1G62840	1	0	0	1
AT1G08577	0	0	0	0
AT1G62850	27	26	42	54
AT1G62860	11	12	19	26
AT1G62870	22	7	14	36
AT1G62880	76	34	41	61
AT1G62886	0	0	0	0
AT1G62890	0	0	0	0
AT1G62895	0	0	0	0
AT1G62900	0	0	0	0
AT1G62910	1	2	2	6
AT1G62914	9	12	12	16
AT1G62915	0	5	5	3
AT1G62920	4	4	4	5
AT1G62930	16	8	18	30
AT1G62935	2	1	0	1
AT1G62940	0	0	0	8
AT1G08583	0	0	0	0
AT1G62950	22	11	9	21
AT1G62960	589	331	257	359
AT1G62970	19	20	55	58
AT1G62975	0	2	5	7
AT1G62978	0	0	0	0
AT1G62980	0	0	0	0
AT1G62981	10	14	8	12
AT1G62990	8	4	9	15
AT1G63000	441	292	319	460
AT1G63010	178	193	263	320
AT1G63020	6	15	36	22
AT1G08587	0	0	0	0
AT1G63030	0	0	0	0
AT1G63040	2	0	0	1
AT1G63050	126	76	123	137
AT1G63055	0	0	0	0
AT1G63057	0	0	0	0
AT1G63060	0	0	0	0
AT1G63070	0	1	1	3
AT1G63080	11	8	12	18
AT1G63090	170	159	159	133
AT1G63100	8	15	26	36
AT1G63105	0	0	0	0
AT1G63110	222	174	205	215
AT1G63120	174	111	92	86
AT1G63130	55	41	47	56
AT1G08603	0	0	0	0
AT1G63140	0	0	0	0
AT1G63150	6	4	12	10
AT1G63160	26	13	63	72
AT1G63170	102	56	122	151
AT1G63180	37	63	76	33
AT1G63190	0	0	0	0
AT1G63200	0	0	0	0
AT1G63205	0	0	0	0
AT1G63206	0	0	0	0
AT1G63210	0	0	0	0
AT1G63220	61	50	38	71
AT1G63230	5	7	8	7
AT1G63240	15	6	22	17
AT1G63245	2	1	3	2
AT1G63250	5	3	30	31
AT1G63260	71	58	61	75
AT1G63270	26	18	11	15
AT1G63280	0	0	0	0
AT1G63290	224	221	319	299
AT1G63295	6	0	2	5
AT1G63300	0	2	5	4
AT1G63310	28	29	24	23
AT1G63320	0	1	0	1
AT1G63330	3	1	4	2
AT1G63340	1	0	0	0
AT1G63350	8	27	48	46
AT1G08607	0	0	0	0
AT1G63360	86	114	163	245
AT1G63370	2	4	5	6
AT1G63380	4	2	5	5
AT1G63390	8	8	9	10
AT1G63400	7	4	11	5
AT1G63410	0	0	0	0
AT1G08613	0	0	0	0
AT1G63420	59	22	25	38
AT1G63430	34	65	102	151
AT1G63440	3	12	14	28
AT1G63450	0	0	0	0
AT1G63460	146	70	97	113
AT1G63470	83	75	85	133
AT1G63480	7	21	59	55
AT1G63490	13	27	66	93
AT1G63500	76	121	201	203
AT1G63510	0	0	0	0
AT1G63520	3	4	1	0
AT1G63522	0	0	0	0
AT1G63530	7	22	22	23
AT1G63535	0	0	0	0
AT1G63540	0	0	0	1
AT1G63550	0	0	0	0
AT1G63570	1	1	0	0
AT1G63580	5	3	0	2
AT1G63590	0	0	0	0
AT1G63600	0	0	0	0
AT1G63610	77	115	211	188
AT1G63615	0	0	0	0
AT1G63630	1	0	0	0
AT1G63640	16	20	51	38
AT1G63650	10	2	1	11
AT1G63660	132	60	254	349
AT1G63670	25	30	37	65
AT1G63680	56	90	209	296
AT1G63690	257	372	364	225
AT1G63700	68	72	159	198
AT1G63710	10	10	21	32
AT1G63720	33	28	79	84
AT1G08623	0	0	0	0
AT1G08627	0	0	0	0
AT1G63730	3	4	15	12
AT1G63740	8	38	50	50
AT1G63750	33	42	58	50
AT1G63760	0	0	6	4
AT1G63770	648	1096	1695	1854
AT1G08633	0	0	0	0
AT1G63780	30	12	79	111
AT1G63790	0	0	0	0
AT1G63800	236	573	259	169
AT1G63810	22	15	108	174
AT1G63820	2	2	1	2
AT1G63830	215	314	372	215
AT1G63835	0	0	0	0
AT1G63840	285	55	67	209
AT1G08637	0	0	0	0
AT1G63850	187	119	145	160
AT1G63855	30	15	17	16
AT1G08643	73	17	42	49
AT1G63860	12	38	41	34
AT1G63870	0	1	0	0
AT1G63880	33	171	277	190
AT1G63900	164	234	226	226
AT1G63910	1	1	0	1
AT1G63920	0	0	0	0
AT1G63930	2	2	4	8
AT1G63940	298	392	560	876
AT1G63950	0	0	0	0
AT1G63960	0	0	0	0
AT1G63970	503	468	408	427
AT1G63980	147	66	195	240
AT1G08647	0	0	0	0
AT1G63990	2	0	0	0
AT1G64000	0	0	0	0
AT1G64010	0	0	0	0
AT1G64020	1	1	0	1
AT1G64030	0	0	0	0
AT1G64035	0	0	0	0
AT1G64040	446	299	447	455
AT1G64050	25	15	90	94
AT1G64060	30	32	101	250
AT1G64065	34	40	40	25
AT1G64070	0	0	0	0
AT1G64080	29	24	28	46
AT1G64090	942	412	443	590
AT1G64100	0	0	0	0
AT1G64105	0	0	0	2
AT1G64107	0	0	0	0
AT1G64110	0	0	0	0
AT1G64120	0	0	0	0
AT1G64130	0	0	0	0
AT1G64140	197	139	274	426
AT1G08653	0	0	0	0
AT1G64150	247	209	175	211
AT1G64160	0	0	1	1
AT1G64170	10	8	45	11
AT1G64180	10	3	11	14
AT1G64185	20	4	7	21
AT1G64190	103	153	183	229
AT1G08657	0	0	0	0
AT1G64195	0	0	0	1
AT1G64200	36	44	49	50
AT1G64210	0	0	0	2
AT1G64220	2	0	17	29
AT1G64230	1556	996	1349	1365
AT1G64235	0	0	0	0
AT1G64240	0	0	0	0
AT1G64250	0	1	0	0
AT1G64253	0	0	0	0
AT1G08663	0	0	0	0
AT1G64255	0	0	0	0
AT1G64260	4	3	3	3
AT1G64270	13	24	16	26
AT1G64280	35	92	278	243
AT1G08667	0	0	0	0
AT1G64290	0	0	0	0
AT1G64295	0	0	0	0
AT1G64300	0	3	4	8
AT1G64310	0	1	0	0
AT1G64320	0	0	2	0
AT1G64330	25	2	8	16
AT1G64340	0	0	0	0
AT1G64350	101	98	127	164
AT1G64355	354	232	162	181
AT1G64360	38	82	53	64
AT1G64370	1130	549	229	238
AT1G64380	48	81	37	40
AT1G08673	0	0	0	0
AT1G64385	44	62	112	134
AT1G64390	1094	418	235	330
AT1G64400	151	82	229	398
AT1G64405	2	1	11	7
AT1G64410	0	0	0	0
AT1G64420	0	0	0	0
AT1G64430	90	112	176	216
AT1G64440	67	60	47	80
AT1G64450	17	12	11	28
AT1G64455	0	0	0	0
AT1G64460	23	53	97	76
AT1G64480	1	2	0	0
AT1G08683	0	0	0	0
AT1G08677	0	0	0	0
AT1G64490	14	4	12	31
AT1G64500	719	99	110	797
AT1G64510	1545	1190	1302	1374
AT1G64520	489	449	735	749
AT1G64530	31	44	47	86
AT1G08697	0	1	1	0
AT1G08703	0	0	0	0
AT1G64540	2	0	0	0
AT1G64550	112	181	349	478
AT1G64560	3	1	1	3
AT1G64561	0	0	2	0
AT1G08707	0	0	0	0
AT1G64563	2	3	7	11
AT1G08713	0	0	0	0
AT1G64570	17	27	68	48
AT1G64572	6	4	16	18
AT1G64580	22	17	36	29
AT1G64583	5	11	4	3
AT1G64584	1	0	0	0
AT1G64585	0	0	0	0
AT1G64590	0	0	2	0
AT1G64600	11	3	36	46
AT1G64610	21	38	156	109
AT1G64618	2	1	0	0
AT1G64620	50	39	45	93
AT1G08717	0	0	0	0
AT1G64625	4	4	3	3
AT1G08723	0	0	0	0
AT1G64630	23	51	73	83
AT1G64633	0	0	0	0
AT1G64640	59	60	42	65
AT1G64650	506	443	359	432
AT1G64660	65	45	94	116
AT1G64670	88	94	106	148
AT1G64680	525	483	341	719
AT1G64690	2	2	2	9
AT1G64700	11	5	4	11
AT1G64710	127	118	173	166
AT1G64720	3332	5014	4820	5174
AT1G64730	0	0	0	0
AT1G64740	172	145	194	399
AT1G08727	0	0	0	0
AT1G64750	399	387	438	768
AT1G64760	25	33	30	37
AT1G64770	1317	682	456	1187
AT1G64780	2031	122	34	765
AT1G64790	122	143	724	868
AT1G64795	13	6	0	2
AT1G64800	0	0	0	0
AT1G64810	69	98	129	148
AT1G64820	0	0	1	0
AT1G64830	0	0	0	0
AT1G64840	83	48	69	85
AT1G64850	455	330	294	301
AT1G64860	804	598	494	897
AT1G64870	0	0	0	0
AT1G64880	73	41	176	236
AT1G64890	39	27	18	9
AT1G64900	308	412	310	521
AT1G64910	0	0	0	0
AT1G64920	0	0	0	0
AT1G64930	1	0	3	0
AT1G64940	0	1	2	3
AT1G64950	411	280	257	727
AT1G64960	19	12	33	33
AT1G64970	1073	484	384	883
AT1G08733	1	0	1	0
