ID	ATX1-tag_hub	ATX2_tag_hub	ATX1_tag	ATX2_tag
AT4G01890	3.60641	3.5839	4.10956	2.75077
AT4G01897	9.77438	8.92462	11.6711	13.7539
AT4G01900	9.53844	9.90843	12.1314	14.5041
AT4G01910	6.94318	5.79749	6.80543	6.25176
AT4G01915	5.08942	5.58667	8.3835	6.83525
AT4G01920	5.49387	4.7434	11.9342	11.0031
AT4G01925	3.23566	2.56495	2.72875	3.0842
AT4G01930	6.33649	5.86776	11.8684	10.4196
AT4G01935	4.11198	4.77854	7.56159	7.66882
AT4G01940	7.31393	6.32453	7.75885	10.2529
AT4G01950	2.93231	3.72445	4.20819	7.41875
AT4G01960	7.1117	5.30558	7.43008	6.00169
AT4G01970	4.41532	4.3569	4.56983	4.58462
AT4G01975	2.42674	2.52981	1.08492	0.750211
AT4G01980	0.876323	3.09199	1.87396	0.583497
AT4G01985	2.08969	3.82986	4.33969	6.41847
AT4G01990	7.04429	7.9408	10.5205	13.6705
AT4G01995	6.20167	7.69485	9.73144	11.2532
AT4G02000	2.8312	3.68931	3.74792	3.00084
AT4G02005	5.35905	6.71103	7.98898	7.91889
AT4G02010	8.05543	6.92185	12.3287	11.0864
AT4G02020	8.69583	9.83816	11.9342	11.7533
AT4G02030	8.72953	6.74617	8.81089	9.41931
AT4G02040	8.62842	6.53535	9.69856	7.83553
AT4G02050	6.13426	4.84881	9.10678	6.66854
AT4G02060	9.74067	5.93803	11.967	6.00169
AT4G02070	8.08914	6.39481	10.6191	9.91945
AT4G02075	3.77493	3.61904	9.30404	8.25232
AT4G02080	11.8304	8.46785	8.28487	12.5035
AT4G02090	4.75237	3.61904	4.89859	6.41847
AT4G02100	6.4039	4.56772	4.27394	4.00112
AT4G02110	10.044	6.25426	7.89035	7.16868
AT4G02120	6.90947	8.95975	9.86294	10.6697
AT4G02130	2.76379	2.91631	5.589	4.00112
AT4G02140	4.81978	4.91908	4.93147	5.0014
AT4G02150	5.6961	9.27598	11.2766	9.8361
AT4G02160	2.76379	1.61627	2.59724	1.25035
AT4G02170	4.51644	3.44336	6.80543	5.16812
AT4G02180	1.4493	3.30281	2.59724	2.33399
AT4G02190	0.741504	3.1974	2.7945	2.25063
AT4G02195	6.10056	8.64353	10.8821	11.0031
AT4G02200	8.66212	8.15162	11.3753	12.2534
AT4G02210	9.33622	9.69762	11.1451	11.4199
AT4G02220	11.0552	8.53812	9.46842	9.66938
AT4G02230	9.26881	6.99212	9.04103	11.2532
AT4G02235	5.15683	5.41099	5.75338	5.83497
AT4G02250	3.67382	5.48126	4.50408	3.0842
AT4G02260	4.92089	6.99212	15.715	16.6713
AT4G02270	2.05599	3.40822	2.39998	2.91749
AT4G02280	4.65126	4.25149	6.21365	7.83553
AT4G02290	2.89861	6.85158	18.5423	19.0887
AT4G02300	2.59527	3.16227	1.84108	1.58378
AT4G02310	2.59527	1.9325	1.93971	2.41735
AT4G02312	2.1571	1.65141	1.77533	0.50014
AT4G02314	2.1571	1.546	1.74245	0.833567
AT4G02320	1.31449	3.90013	4.93147	4.91805
AT4G02330	4.21309	3.37308	4.89859	4.75133
AT4G02340	2.8312	5.1299	8.31775	7.08532
AT4G02350	8.56101	6.7813	7.00269	10.5029
AT4G02360	7.71839	7.69485	6.87118	6.41847
AT4G02370	3.37047	4.07581	4.17531	4.25119
AT4G02380	3.30307	4.84881	4.60271	6.08504
AT4G02390	7.34764	4.70826	6.37804	5.83497
AT4G02400	3.87605	8.88948	10.7177	10.5863
AT4G02405	6.87577	5.93803	9.92869	9.91945
AT4G02410	4.81978	6.04344	9.53418	9.08588
AT4G02420	6.50502	4.84881	8.21912	3.41763
AT4G02425	6.67354	8.74894	9.79719	7.16868
AT4G02430	5.02201	7.5543	7.39721	7.33539
AT4G02440	6.84206	6.07858	8.90952	8.0856
AT4G02450	8.4936	7.44889	9.13966	8.0856
AT4G02460	9.53844	9.20571	11.8684	13.4204
AT4G02465	6.63984	6.04344	7.95611	9.75274
AT4G02480	4.2805	5.83262	7.66022	10.3362
AT4G02482	4.92089	5.79749	8.31775	7.08532
AT4G02485	6.74095	7.97594	8.64651	8.6691
AT4G02490	4.58385	2.24872	1.44656	0.833567
AT4G02500	4.9546	4.49745	6.18078	3.33427
AT4G02510	7.44875	7.02726	8.51501	8.83581
AT4G02520	4.07827	5.5164	4.63558	4.50126
AT4G02530	5.72981	6.64076	10.0602	13.087
AT4G02540	4.88719	5.48126	6.21365	8.83581
AT4G02550	6.87577	8.85435	13.1506	15.9211
AT4G02560	7.98803	8.53812	9.99445	8.58574
AT4G02570	8.4936	10.2949	11.0136	10.4196
AT4G02580	6.63984	10.822	15.0574	17.4216
AT4G02590	5.86463	7.97594	12.9205	13.9206
AT4G02600	6.10056	5.9029	9.83006	7.91889
AT4G02610	8.79694	10.9274	9.43555	11.7533
AT4G02620	7.44875	8.53812	6.08215	8.41903
AT4G02630	6.80836	9.76789	11.441	14.5041
AT4G02640	6.3702	6.88671	10.7506	12.3368
AT4G02650	2.62897	3.65417	3.71504	4.50126
AT4G02655	2.99972	3.02172	3.22189	3.75105
AT4G02660	3.23566	4.70826	8.28487	8.50239
AT4G02670	4.31421	3.9704	3.68216	2.66742
AT4G02680	5.32535	7.48403	7.85748	5.75162
AT4G02690	2.93231	3.5839	4.07668	3.25091
AT4G02700	4.38162	2.49468	2.2356	1.58378
AT4G02710	7.31393	5.20017	9.59993	7.33539
AT4G02715	8.59471	6.95699	9.10678	9.58603
AT4G02720	9.03287	9.27598	9.99445	11.5866
AT4G02725	7.88691	7.0624	8.31775	7.33539
AT4G02730	6.30279	7.51917	11.5725	12.7536
AT4G02733	1.95488	3.72445	3.05751	3.25091
AT4G02735	2.93231	3.90013	3.97805	3.33427
AT4G02740	7.38134	8.11648	7.79172	8.75246
AT4G02750	4.61755	4.63799	7.16707	6.25176
AT4G02760	9.60585	6.99212	7.36433	8.6691
AT4G02770	3.97716	4.04067	7.49584	7.41875
AT4G02780	7.14541	4.84881	4.50408	3.6677
AT4G02785	2.56156	2.84604	2.95888	1.91721
AT4G02790	7.41504	7.72998	6.01639	8.41903
AT4G02795	1.11226	2.8109	2.00546	1.83385
AT4G02800	5.15683	5.02449	8.51501	5.33483
AT4G02810	3.84234	3.51363	3.48491	3.50098
AT4G02815	5.76351	5.86776	15.9451	14.8375
AT4G02820	8.19025	8.64353	10.7177	14.9209
AT4G02825	2.56156	3.23254	1.54519	1.25035
AT4G02830	4.9883	2.63522	2.20272	0.916924
AT4G02840	7.51616	8.67866	8.25199	10.4196
AT4G02845	4.75237	4.98935	10.9479	9.33596
AT4G02850	2.73008	4.39204	4.40545	2.91749
AT4G02860	3.37047	6.14885	7.46296	9.00253
AT4G02865	1.34819	2.49468	1.15068	0.333427
AT4G02870	3.80864	4.39204	3.3534	4.33455
AT4G02875	1.55042	2.4244	1.87396	0.750211
AT4G02880	9.97661	7.65971	10.5862	13.8372
AT4G02885	2.8649	4.7434	3.22189	2.5007
AT4G02890	8.4936	5.97317	5.42462	6.00169
AT4G02895	5.35905	2.17845	1.84108	1.58378
AT4G02900	11.3922	10.4003	12.8547	13.6705
AT4G02905	2.66268	2.49468	2.72875	0.50014
AT4G02910	2.02228	1.89736	1.47944	0.25007
AT4G02920	8.19025	6.04344	8.35062	9.2526
AT4G02930	7.078	7.58944	10.9807	14.1706
AT4G02940	1.31449	2.74063	6.27941	8.75246
AT4G02945	5.05571	4.88394	8.21912	8.91917
AT4G02950	2.76379	4.49745	4.14244	2.58406
AT4G02955	2.39304	2.60009	1.80821	0.833567
AT4G02960	4.17939	6.14885	5.81914	5.33483
AT4G02970	5.62869	3.40822	4.07668	3.91777
AT4G02975	4.75237	4.95422	7.89035	5.16812
AT4G02980	6.47131	8.3273	11.5396	11.6699
AT4G02985	2.96602	1.72168	2.00546	1.66713
AT4G02990	10.1788	9.59221	8.31775	8.33567
AT4G02995	6.94318	8.57326	4.99722	7.16868
AT4G03000	11.9989	10.1544	14.2026	14.1706
AT4G03005	3.43788	1.96763	1.15068	1.25035
AT4G03010	5.35905	6.42994	10.8821	11.3365
AT4G03015	4.14568	2.63522	3.25477	2.00056
AT4G03020	5.96574	6.99212	7.2657	7.33539
AT4G03025	4.55014	3.5839	4.01093	3.41763
AT4G03030	5.59499	7.20294	14.3341	19.3388
AT4G03035	4.78607	3.16227	3.51778	2.83413
AT4G03038	4.04457	2.4244	1.64382	1.83385
AT4G03040	4.07827	2.56495	1.34794	1.91721
AT4G03050	2.8312	2.49468	3.97805	2.00056
AT4G03060	3.47159	4.21636	2.82738	2.25063
AT4G03065	7.41504	6.81644	17.6875	23.4232
AT4G03070	5.08942	5.34072	7.56159	8.25232
AT4G03080	5.05571	6.85158	12.3944	13.9206
AT4G03085	5.76351	7.90567	14.9917	17.755
AT4G03090	7.17911	7.58944	11.4081	9.58603
AT4G03100	6.26908	5.65694	6.93694	8.00225
AT4G03110	3.06713	3.93526	5.45749	4.41791
AT4G03115	10.9203	13.4923	22.2245	28.4246
AT4G03120	10.4148	12.122	18.8711	21.256
AT4G03125	4.21309	2.95145	3.48491	2.16728
AT4G03130	10.3137	10.049	12.8218	12.0867
AT4G03140	5.12312	4.07581	6.87118	5.5849
AT4G03150	4.92089	5.05963	7.19995	8.83581
AT4G03153	4.17939	4.28663	3.18902	3.0842
AT4G03156	2.32563	2.74063	1.41369	1.91721
AT4G03160	4.01087	2.77577	2.92601	2.25063
AT4G03165	4.68496	4.53258	7.03556	8.16896
AT4G03170	2.1234	2.60009	3.58354	2.66742
AT4G03175	9.63956	6.74617	12.3616	10.2529
AT4G03180	7.34764	7.48403	13.3807	13.1704
AT4G03190	7.17911	4.28663	8.87665	7.66882
AT4G03195	8.45989	5.37585	6.54242	5.0014
AT4G03200	8.79694	7.72998	8.81089	9.00253
AT4G03205	6.57243	8.25703	9.5013	12.3368
AT4G03210	2.32563	5.9029	8.41638	10.753
AT4G03220	5.46017	5.30558	5.42462	2.91749
AT4G03230	7.04429	7.51917	7.2657	7.58546
AT4G03240	10.2125	9.06516	18.5752	16.7547
AT4G03245	2.69638	1.86222	3.32052	2.33399
AT4G03250	8.66212	11.1382	13.1835	14.0873
AT4G03255	4.85348	2.84604	5.88489	4.83469
AT4G03260	8.29137	7.87053	11.704	11.3365
AT4G03270	4.34791	5.05963	7.29858	6.83525
AT4G03275	3.74123	4.49745	5.85201	3.50098
AT4G03280	5.86463	7.44889	10.8164	8.00225
AT4G03290	4.44903	3.44336	3.18902	3.33427
AT4G03292	5.22424	5.97317	7.59446	7.58546
AT4G03298	3.64011	3.90013	6.24653	4.25119
AT4G03300	4.17939	2.95145	4.93147	2.25063
AT4G03305	2.29192	1.51086	1.51232	0.583497
AT4G03310	2.29192	1.9325	1.34794	1.66713
AT4G03315	8.76323	8.18676	12.3616	8.91917
AT4G03320	6.30279	5.97317	8.67939	5.75162
AT4G03325	5.05571	4.3569	3.38628	3.58434
AT4G03330	6.84206	6.21912	5.98352	8.25232
AT4G03335	6.50502	3.65417	4.24106	2.66742
AT4G03340	7.31393	6.2894	7.16707	6.25176
AT4G03350	3.5727	3.65417	3.68216	3.0842
AT4G03360	3.74123	5.41099	4.56983	4.08448
AT4G03364	3.90975	3.5839	4.27394	5.41819
AT4G03365	6.97688	6.7813	6.73968	4.16784
AT4G03370	2.99972	4.04067	4.01093	4.25119
AT4G03380	8.22396	4.81367	5.49037	4.66798
AT4G03385	6.50502	3.90013	3.94518	2.00056
AT4G03390	5.29165	4.3569	6.83831	3.83441
AT4G03400	3.84234	6.35967	10.4876	13.9206
AT4G03410	5.22424	6.60562	12.9205	14.5874
AT4G03415	8.66212	7.58944	9.13966	9.91945
AT4G03420	3.97716	2.88118	7.75885	6.1684
AT4G03430	6.4039	6.71103	10.126	12.9203
AT4G03437	3.80864	3.51363	4.24106	5.0014
AT4G03440	3.84234	6.07858	4.27394	2.75077
AT4G03450	3.26936	4.70826	8.44925	9.33596
AT4G03460	4.51644	4.81367	6.24653	3.58434
AT4G03465	8.86435	9.59221	10.8492	11.0031
AT4G03470	4.01087	3.75958	4.27394	3.33427
AT4G03475	5.35905	7.87053	9.04103	7.66882
AT4G03480	7.92062	3.1974	4.24106	3.33427
AT4G03490	4.65126	6.39481	8.74514	9.91945
AT4G03495	3.30307	4.7434	3.78079	2.16728
AT4G03500	7.28023	6.46508	9.17254	11.6699
AT4G03510	5.86463	4.88394	8.58076	9.75274
AT4G03520	3.94346	5.23531	8.08761	7.16868
AT4G03530	3.06713	1.08923	1.90684	1.50042
AT4G03535	4.2805	4.25149	2.46574	4.33455
AT4G03540	1.17967	2.70549	2.20272	1.66713
AT4G03550	4.2468	3.75958	6.7068	6.66854
AT4G03555	3.37047	3.47849	4.10956	3.83441
AT4G03560	8.99917	8.57326	9.83006	10.1695
AT4G03565	5.22424	4.00554	6.01639	3.16756
AT4G03566	3.47159	3.02172	2.20272	2.25063
AT4G03570	1.51671	2.21359	1.08492	0.833567
AT4G03580	1.95488	1.30004	1.70958	0.416784
AT4G03585	3.74123	5.76235	7.49584	8.0856
AT4G03590	2.52786	1.75681	2.07122	1.50042
AT4G03600	3.5727	3.90013	5.589	5.16812
AT4G03610	3.60641	5.20017	6.27941	5.83497
AT4G03615	5.39276	7.44889	9.36979	14.9209
AT4G03620	4.92089	6.21912	8.54788	8.83581
AT4G03630	4.07827	4.70826	7.36433	8.00225
AT4G03635	7.34764	5.37585	12.1972	15.1709
AT4G03640	0.842619	1.82709	1.21643	1.50042
AT4G03645	2.93231	1.89736	1.24931	0.666854
AT4G03650	1.51671	1.47572	1.21643	0.833567
AT4G03660	1.95488	1.68654	0.986294	0.833567
AT4G03670	3.13454	2.03791	1.34794	0.166713
AT4G03680	2.66268	1.08923	0.657529	0.333427
AT4G03690	3.16825	1.44059	0.887665	1.33371
AT4G03695	2.02228	1.33518	0.723282	0.50014
AT4G03700	0.775209	1.08923	0.230135	0.583497
AT4G03710	1.38189	1.51086	0.986294	1.33371
AT4G03725	3.97716	4.3569	4.04381	4.50126
AT4G03726	1.14596	1.546	0.460271	0.416784
AT4G03728	1.11226	1.86222	0.657529	0.916924
AT4G03730	1.11226	3.30281	1.18355	1.41706
AT4G03732	1.75265	1.08923	0.854788	1.08364
AT4G03740	1.01114	1.546	0.953418	0.916924
AT4G03745	1.31449	1.26491	1.01917	0.833567
AT4G03750	0.572981	1.9325	0.887665	0.666854
AT4G03755	5.15683	6.00831	5.26024	4.41791
AT4G03760	1.28078	1.9325	0.789035	1.08364
AT4G03775	1.88747	1.37032	0.624653	1.25035
AT4G03780	1.01114	1.08923	1.31506	0.583497
AT4G03790	2.02228	2.21359	0.821912	1.75049
AT4G03795	2.79749	1.44059	0.986294	1.08364
AT4G03800	0.977438	0.843271	0.723282	0.333427
AT4G03810	1.51671	2.07304	0.953418	1.33371
AT4G03811	4.44903	3.02172	3.32052	2.75077
AT4G03813	0.505571	1.1595	0.821912	0.416784
AT4G03816	1.04485	2.74063	1.01917	0.583497
AT4G03820	4.88719	4.98935	12.6903	12.5869
AT4G03824	3.13454	2.35413	1.84108	1.66713
AT4G03825	1.65153	1.58113	1.24931	1.58378
AT4G03826	2.1234	1.546	0.920541	1.00028
AT4G03830	0.7078	2.07304	0.756159	1.50042
AT4G03835	1.4493	1.75681	0.690406	0.833567
AT4G03840	1.48301	1.89736	1.54519	1.25035
AT4G03850	0.438162	1.33518	0.887665	0.916924
AT4G03860	1.24708	1.68654	0.986294	1.25035
AT4G03865	0.977438	1.51086	0.953418	1.16699
AT4G03870	1.68524	1.65141	1.18355	1.00028
AT4G03873	1.92117	1.65141	0.690406	0.916924
AT4G03876	2.02228	2.52981	1.15068	0.916924
AT4G03880	0.910028	1.05409	0.591776	1.75049
AT4G03885	2.42674	1.47572	0.657529	0.333427
AT4G03890	2.19081	1.44059	0.690406	1.50042
AT4G03895	2.35933	6.88671	8.81089	10.0028
AT4G03900	1.61783	2.00277	1.21643	0.666854
AT4G03910	0.808914	1.61627	1.24931	1.41706
AT4G03912	2.08969	1.26491	1.38081	1.00028
AT4G03913	1.55042	1.1595	1.21643	0.750211
AT4G03916	2.02228	1.68654	0.526024	0.666854
AT4G03920	3.50529	1.26491	0.789035	1.66713
AT4G03923	2.02228	1.68654	1.08492	0.833567
AT4G03930	2.8649	3.33795	1.24931	1.25035
AT4G03935	2.59527	4.07581	2.46574	4.33455
AT4G03940	2.66268	4.28663	5.12873	5.0014
AT4G03945	1.21337	1.12436	1.18355	0.583497
AT4G03950	3.13454	1.1595	1.01917	1.16699
AT4G03960	6.57243	5.09476	5.65475	7.83553
AT4G03965	4.31421	4.56772	5.52325	4.75133
AT4G03970	2.59527	2.10818	1.34794	0.583497
AT4G03977	1.17967	1.19463	0.624653	0.583497
AT4G03978	2.46045	1.68654	0.624653	0.750211
AT4G03979	1.04485	0.737862	0.953418	0.50014
AT4G03980	0.539276	1.75681	0.493147	0.25007
AT4G03981	1.48301	1.1595	1.05205	1.33371
AT4G03990	1.85376	1.30004	0.690406	0.750211
AT4G04000	1.48301	1.86222	0.723282	0.750211
AT4G04010	3.43788	1.9325	1.1178	1.75049
AT4G04020	6.20167	4.14608	9.04103	8.0856
AT4G04025	2.49415	3.90013	5.06298	4.33455
AT4G04030	0.977438	1.12436	1.84108	2.33399
AT4G04040	4.9546	3.79472	5.19448	8.00225
AT4G04050	3.20195	2.03791	1.54519	1.16699
AT4G04055	5.32535	5.93803	9.46842	13.0037
AT4G04070	1.95488	1.546	1.24931	1.08364
AT4G04077	2.69638	1.22977	1.44656	0.833567
AT4G04080	1.24708	2.07304	2.00546	2.08392
AT4G04085	3.23566	2.67036	2.30135	0.833567
AT4G04090	3.77493	3.30281	2.56436	1.33371
AT4G04100	2.8649	1.37032	0.920541	0.916924
AT4G04105	1.75265	1.61627	0.953418	0.916924
AT4G04110	2.22451	1.82709	0.789035	0.333427
AT4G04120	2.99972	2.319	2.13697	3.41763
AT4G04130	2.1234	1.40545	1.61095	1.00028
AT4G04140	3.47159	1.05409	0.394518	0.583497
AT4G04145	2.56156	1.47572	0.789035	0.50014
AT4G04150	1.68524	1.37032	0.821912	0.750211
AT4G04157	1.17967	1.30004	0.263012	0.166713
AT4G04165	1.04485	1.546	1.28218	1.25035
AT4G04167	1.31449	2.14331	1.61095	0.666854
AT4G04170	1.68524	1.546	1.31506	1.25035
AT4G04175	1.75265	1.79195	2.26848	0.916924
AT4G04180	4.81978	8.64353	11.9013	12.4202
AT4G04190	5.46017	5.1299	6.34516	6.83525
AT4G04200	10.8529	13.5626	29.7532	37.6772
AT4G04210	2.59527	2.45954	4.27394	2.5007
AT4G04220	6.47131	5.20017	5.88489	5.16812
AT4G04221	5.08942	5.55153	5.65475	5.16812
AT4G04223	5.02201	4.49745	5.12873	4.58462
AT4G04230	1.55042	0.808135	0.526024	1.33371
AT4G04245	2.25822	1.30004	0.986294	1.33371
AT4G04250	3.97716	1.68654	1.57807	1.91721
AT4G04255	2.05599	2.10818	0.854788	1.33371
AT4G04260	3.50529	2.84604	3.51778	2.91749
AT4G04265	3.10084	2.4244	1.84108	3.00084
AT4G04270	1.68524	1.61627	0.690406	0.916924
AT4G04273	2.1234	1.40545	0.526024	1.83385
AT4G04280	1.48301	1.58113	1.21643	1.25035
AT4G04290	1.38189	0.983816	0.493147	1.08364
AT4G04293	1.98858	1.546	1.41369	0.583497
AT4G04296	2.39304	1.01895	1.21643	1.16699
AT4G04300	2.32563	1.58113	1.1178	0.166713
AT4G04310	2.59527	1.65141	0.657529	0.583497
AT4G04313	2.05599	1.19463	0.953418	0.833567
AT4G04315	2.59527	1.61627	0.789035	0.666854
AT4G04316	1.88747	2.07304	1.57807	0.750211
AT4G04320	6.20167	5.58667	6.54242	6.91861
AT4G04330	5.59499	3.26768	5.29311	6.91861
AT4G04340	4.78607	5.55153	6.27941	5.16812
AT4G04350	10.6844	6.6759	10.7177	11.7533
AT4G04360	4.71866	5.05963	7.79172	8.0856
AT4G04370	5.29165	6.35967	10.0602	13.1704
AT4G04375	2.22451	3.51363	5.16161	6.1684
AT4G04380	1.31449	2.95145	1.44656	1.16699
AT4G04390	0.910028	1.75681	1.15068	0.833567
AT4G04392	3.40418	1.47572	0.361641	1.33371
AT4G04393	1.75265	1.61627	1.54519	0.416784
AT4G04395	1.38189	1.58113	1.1178	0.50014
AT4G04396	1.65153	2.88118	1.21643	0.50014
AT4G04398	2.29192	1.89736	0.789035	0.666854
AT4G04400	2.8312	1.47572	0.920541	1.08364
AT4G04402	2.56156	1.37032	0.756159	0.916924
AT4G04404	3.80864	3.75958	3.74792	3.16756
AT4G04405	0.64039	2.03791	1.18355	0.750211
AT4G04407	1.75265	1.86222	0.920541	2.00056
AT4G04410	0.775209	2.00277	1.18355	0.833567
AT4G04415	2.19081	2.91631	1.01917	0.583497
AT4G04420	1.34819	1.75681	1.41369	0.666854
AT4G04423	0.943733	1.65141	1.15068	1.00028
AT4G04426	1.78635	2.319	0.986294	1.91721
AT4G04430	0.943733	1.33518	1.1178	0.833567
AT4G04435	5.35905	7.72998	6.1479	8.41903
AT4G04440	1.28078	1.546	0.821912	1.50042
AT4G04450	1.88747	1.68654	2.39998	2.08392
AT4G04460	3.16825	2.67036	1.80821	0.666854
AT4G04470	3.84234	4.46231	5.45749	4.91805
AT4G04480	3.74123	3.47849	4.86572	3.0842
AT4G04490	1.68524	3.54877	2.36711	4.25119
AT4G04495	1.65153	1.9325	1.05205	0.833567
AT4G04500	2.1571	1.89736	1.51232	2.16728
AT4G04510	4.44903	3.23254	3.61641	2.58406
AT4G04515	6.20167	7.41376	7.66022	7.50211
AT4G04520	1.4156	1.44059	1.01917	0.666854
AT4G04525	1.21337	0.94868	0.789035	0.916924
AT4G04530	2.89861	1.58113	1.08492	2.33399
AT4G04535	6.26908	8.57326	7.66022	6.50183
AT4G04540	1.31449	2.91631	2.76162	2.5007
AT4G04545	2.96602	1.58113	1.31506	1.16699
AT4G04547	2.05599	2.4244	1.38081	1.41706
AT4G04550	2.1234	0.843271	1.18355	0.916924
AT4G04555	1.82006	1.44059	0.789035	0.416784
AT4G04560	2.79749	1.86222	1.74245	2.41735
AT4G04565	6.47131	4.21636	5.78626	3.83441
AT4G04570	2.25822	2.91631	3.05751	2.33399
AT4G04580	2.1234	1.9325	0.953418	0.416784
AT4G04585	2.1234	3.47849	4.17531	1.83385
AT4G04590	2.62897	1.9325	0.854788	1.16699
AT4G04600	1.61783	1.61627	0.591776	1.91721
AT4G04605	1.55042	1.40545	0.756159	1.00028
AT4G04610	4.9883	5.58667	9.27116	7.25204
AT4G04614	6.3702	7.97594	7.06844	5.25147
AT4G04620	2.46045	3.79472	5.22736	3.83441
AT4G04630	2.49415	3.72445	2.82738	3.00084
AT4G04635	0.674095	2.14331	1.70958	1.50042
AT4G04640	3.74123	3.72445	8.08761	11.1698
AT4G04650	3.70752	2.24872	1.38081	0.750211
AT4G04655	2.46045	1.65141	0.657529	0.416784
AT4G04660	1.92117	1.47572	1.08492	0.416784
AT4G04670	4.34791	4.95422	6.34516	5.41819
AT4G04680	4.01087	3.23254	2.39998	2.83413
AT4G04690	2.22451	3.40822	3.61641	3.41763
AT4G04692	5.05571	3.61904	6.60817	5.5849
AT4G04693	3.10084	3.02172	2.26848	2.75077
AT4G04695	6.26908	4.95422	7.23282	5.5849
AT4G04700	6.03315	9.34625	8.97528	10.2529
AT4G04710	2.46045	3.90013	3.87942	1.91721
AT4G04720	8.25766	7.30835	9.27116	9.08588
AT4G04740	6.06685	6.04344	6.83831	5.5849
AT4G04745	2.62897	1.82709	2.33423	1.50042
AT4G04750	4.85348	2.52981	3.74792	1.75049
AT4G04755	2.52786	2.07304	1.41369	1.50042
AT4G04760	2.93231	3.75958	2.63012	1.58378
AT4G04765	3.06713	1.79195	1.24931	1.25035
AT4G04770	6.33649	5.97317	6.21365	8.0856
AT4G04775	2.79749	2.70549	1.34794	2.75077
AT4G04780	8.59471	7.51917	10.7177	11.0864
AT4G04785	2.76379	1.89736	1.08492	2.00056
AT4G04790	8.02173	8.57326	9.07391	8.75246
AT4G04800	5.62869	7.80026	7.85748	7.16868
AT4G04810	4.2805	4.39204	5.49037	5.41819
AT4G04820	2.19081	2.63522	1.28218	2.33399
AT4G04830	2.32563	4.46231	5.16161	5.50155
AT4G04840	4.31421	2.91631	1.44656	1.58378
AT4G04845	1.51671	1.58113	0.723282	0.916924
AT4G04850	8.79694	6.07858	8.02186	7.66882
AT4G04860	6.80836	5.65694	6.18078	7.75218
AT4G04865	0.471866	1.58113	1.08492	1.50042
AT4G04870	6.3702	6.04344	7.75885	12.6702
AT4G04880	8.79694	7.5543	19.2327	21.506
AT4G04885	5.86463	7.41376	6.77255	8.33567
AT4G04890	2.8312	2.8109	2.53149	2.75077
AT4G04900	2.29192	4.32176	3.05751	2.66742
AT4G04910	6.67354	6.92185	9.96157	9.8361
AT4G04915	4.17939	4.39204	4.17531	3.75105
AT4G04920	9.57215	9.62734	11.7369	12.3368
AT4G04925	6.50502	2.67036	4.27394	4.41791
AT4G04930	2.42674	2.77577	3.74792	2.91749
AT4G04940	6.63984	6.6759	9.23829	7.08532
AT4G04950	6.30279	6.7813	10.9479	10.2529
AT4G04955	8.05543	8.3273	16.3067	20.1723
AT4G04957	1.34819	1.89736	1.41369	1.41706
AT4G04960	5.25794	6.35967	7.16707	5.5849
AT4G04970	6.50502	5.44613	6.96981	7.83553
AT4G04972	3.30307	3.1974	2.13697	2.5007
AT4G04980	1.98858	2.03791	1.70958	0.666854
AT4G04990	1.92117	2.4244	1.64382	0.750211
AT4G05000	5.05571	6.11372	5.09585	4.08448
AT4G05010	3.80864	2.77577	7.43008	6.66854
AT4G05018	2.69638	3.1974	2.72875	0.583497
AT4G05020	7.34764	7.09753	4.79996	5.0014
AT4G05030	1.61783	3.37308	2.99176	3.25091
AT4G05040	6.94318	7.20294	10.1917	13.9206
AT4G05050	5.22424	6.21912	4.37257	6.08504
AT4G05060	2.05599	3.82986	2.95888	1.66713
AT4G05070	2.59527	4.46231	4.10956	5.33483
AT4G05073	1.82006	1.75681	1.18355	0.583497
AT4G05080	1.78635	1.89736	0.756159	0.916924
AT4G05085	4.85348	3.90013	5.589	4.16784
AT4G05090	4.51644	4.39204	8.54788	9.50267
AT4G05097	2.05599	1.30004	1.28218	1.25035
AT4G05100	3.06713	2.67036	3.51778	2.16728
AT4G05110	4.68496	3.37308	4.96435	5.0014
AT4G05120	3.539	4.46231	4.53695	3.0842
AT4G05130	5.6961	1.47572	1.80821	1.33371
AT4G05133	1.78635	1.26491	1.01917	1.50042
AT4G05140	3.43788	2.52981	1.21643	1.16699
AT4G05145	1.31449	2.17845	1.05205	0.833567
AT4G05150	3.47159	3.82986	2.46574	3.16756
AT4G05160	4.51644	3.68931	5.65475	6.58518
AT4G05170	2.89861	2.8109	2.53149	1.66713
AT4G05180	4.07827	4.3569	4.04381	14.3374
AT4G05185	75.0942	84.6433	46.7503	41.2616
AT4G05190	5.49387	5.86776	6.80543	6.41847
AT4G05195	94.1037	113.033	65.4899	56.3492
AT4G05200	2.52786	2.77577	4.27394	3.50098
AT4G05205	1.92117	1.72168	0.887665	0.166713
AT4G05210	4.92089	4.95422	4.40545	4.75133
AT4G05220	3.47159	3.54877	3.97805	4.00112
AT4G05225	0.977438	2.28386	1.34794	0.666854
AT4G05230	2.22451	4.14608	3.12326	2.83413
AT4G05240	3.37047	5.1299	7.06844	6.00169
AT4G05245	2.93231	1.30004	0.789035	0.833567
AT4G05250	1.98858	2.88118	1.87396	1.33371
AT4G05260	4.34791	2.84604	1.80821	1.83385
AT4G05280	2.52786	1.65141	2.00546	0.750211
AT4G05290	0.337047	1.47572	1.1178	1.00028
AT4G05295	1.4493	1.51086	1.08492	1.58378
