ID	ATX1_hub	ATX2_hub	ATX2	ATX1	
AT5G61660	4.7702	4.13178	3.20184	3.63953
AT5G61670	8.82843	9.38156	11.3565	7.42661
AT5G61680	4.55661	3.59708	3.15182	2.21323
AT5G61690	4.41422	5.20118	5.50317	4.32809
AT5G61700	2.77668	3.84012	3.95228	5.60684
AT5G61710	2.99028	3.45125	3.55205	2.65587
AT5G61720	4.34302	3.84012	3.70213	3.00015
AT5G61730	4.7702	4.90952	5.45314	3.88544
AT5G61740	6.26534	6.56223	3.95228	3.63953
AT5G61750	4.8414	4.52065	4.8528	4.42645
AT5G61760	7.90287	11.7634	8.75504	10.3776
AT5G61770	7.90287	11.569	8.65499	8.70536
AT5G61780	8.33005	10.0135	11.3565	8.60699
AT5G61790	10.8219	9.77043	11.0063	8.06598
AT5G61800	6.62132	5.59005	6.15354	9.19719
AT5G61810	9.04202	12.5412	13.1576	8.26271
AT5G61820	7.76048	10.8884	10.356	10.771
AT5G61830	8.54364	11.4231	10.5061	10.9186
AT5G61840	6.47893	10.1593	12.5072	12.2465
AT5G61850	5.26858	3.30542	5.00288	3.98381
AT5G61865	13.9546	10.6454	11.4066	11.558
AT5G61880	7.40449	12.1037	11.4066	7.96762
AT5G61890	4.91259	4.03456	3.60207	3.59035
AT5G61900	7.1909	9.62461	10.8062	7.47579
AT5G61910	12.4595	14.048	15.9592	11.4104
AT5G61920	12.3171	15.3605	18.7608	11.4104
AT5G61930	5.69576	5.00674	6.40369	4.72155
AT5G61940	6.33654	6.61084	10.0058	7.52497
AT5G61950	8.25886	12.4439	13.4077	13.1318
AT5G61960	6.33654	9.23573	7.90455	6.44295
AT5G61970	8.33005	11.1801	8.60496	11.6071
AT5G61980	7.1197	6.70806	9.30536	6.73805
AT5G61990	7.33329	12.687	11.0564	9.7382
AT5G62000	6.40773	10.694	7.95458	6.14785
AT5G62020	3.91584	9.86765	6.90398	6.63968
AT5G62030	7.2621	8.99269	8.05464	8.26271
AT5G62040	5.19738	4.42343	3.40196	6.0003
AT5G62050	7.90287	10.9857	11.0063	9.29555
AT5G62060	4.91259	6.65945	3.55205	4.42645
AT5G62065	3.20387	3.88873	5.45314	5.80357
AT5G62070	9.11322	10.7912	10.5061	5.80357
AT5G62080	4.8414	5.24979	5.15297	3.49198
AT5G62090	7.2621	10.8884	9.50548	8.60699
AT5G62100	5.26858	7.19415	7.85452	5.21338
AT5G62110	2.63429	1.50688	1.50086	1.52467
AT5G62120	3.20387	3.2082	1.95112	3.24607
AT5G62130	5.19738	8.89547	9.00519	6.78723
AT5G62140	5.76696	7.53441	9.50548	7.32824
AT5G62150	6.62132	4.52065	4.70271	4.08217
AT5G62160	6.19414	3.93734	5.25303	5.80357
AT5G62165	6.83491	3.69429	3.3019	4.67237
AT5G62170	4.48541	5.93031	6.40369	7.32824
AT5G62180	6.76372	6.31919	8.60496	6.39377
AT5G62190	6.62132	9.43017	9.45545	10.1317
AT5G62200	4.48541	11.3259	8.90513	5.95112
AT5G62210	5.62457	3.40264	4.45256	4.08217
AT5G62220	5.48217	4.90952	7.85452	4.91828
AT5G62230	8.40125	9.81904	9.5555	8.85291
AT5G62240	6.76372	5.83309	6.55377	5.60684
AT5G62250	3.84464	2.62489	4.20242	4.8691
AT5G62260	3.48865	6.4164	6.20357	4.08217
AT5G62270	9.6828	12.4439	11.6067	12.3449
AT5G62280	5.12619	5.39561	6.40369	4.91828
AT5G62290	9.5404	9.77043	9.2053	7.52497
AT5G62300	8.04526	10.7426	8.55493	5.80357
AT5G62310	5.26858	4.66648	6.2536	4.8691
AT5G62320	6.76372	3.54847	4.90282	6.0003
AT5G62330	4.7702	3.45125	4.80277	5.36093
AT5G62340	4.48541	3.15959	4.05233	5.1642
AT5G62350	3.27506	4.56926	6.20357	5.31175
AT5G62360	5.19738	5.10396	7.55435	6.34458
AT5G62370	11.8187	7.4372	11.9069	10.5251
AT5G62380	5.33978	3.88873	3.70213	3.00015
AT5G62390	3.06147	7.58302	6.15354	4.96747
AT5G62400	5.26858	4.42343	4.95285	6.0003
AT5G62410	12.3883	9.08991	8.25475	10.5251
AT5G62420	7.04851	3.64568	3.95228	4.42645
AT5G62430	9.18442	5.97892	8.30478	5.95112
AT5G62440	8.11646	6.99971	8.60496	8.16435
AT5G62460	8.18766	5.15257	8.00461	6.09867
AT5G62470	3.27506	3.84012	3.45199	6.2954
AT5G62480	4.62781	6.75667	5.75331	5.90194
AT5G62490	3.91584	6.65945	7.75447	5.50848
AT5G62500	10.8219	14.7286	14.2082	8.50863
AT5G62510	5.90935	7.4858	6.70386	4.574
AT5G62520	5.98055	9.72182	8.80507	7.42661
AT5G62530	6.69252	11.1315	9.05522	10.7219
AT5G62540	10.6084	11.4718	10.6061	8.75454
AT5G62550	7.54689	8.74964	6.35366	9.19719
AT5G62560	7.90287	10.3051	7.50432	5.06583
AT5G62570	7.2621	12.9786	8.80507	7.96762
AT5G62575	9.11322	13.3675	13.3077	11.8531
AT5G62580	6.62132	9.23573	7.45429	7.82007
AT5G62600	6.83491	11.7634	11.5567	10.6727
AT5G62610	7.54689	6.4164	7.30421	8.41026
AT5G62620	7.1197	8.45799	8.30478	5.45929
AT5G62623	2.20711	3.69429	3.55205	4.37727
AT5G62627	3.20387	2.62489	3.15182	2.90179
AT5G62630	6.12294	8.60381	8.35481	6.14785
AT5G62640	9.11322	12.5898	10.2059	10.23
AT5G62650	7.61808	6.51362	11.3065	7.7217
AT5G62660	7.40449	8.45799	9.15527	8.21353
AT5G62670	9.18442	12.3467	9.85568	10.1808
AT5G62680	9.04202	10.0621	8.05464	6.73805
AT5G62690	7.90287	11.0829	10.8062	8.95127
AT5G62700	7.40449	14.9716	7.8045	8.90209
AT5G62710	9.6116	12.0065	11.1064	10.1317
AT5G62720	3.48865	3.54847	3.85222	4.47564
AT5G62730	3.63105	4.08317	5.45314	5.65603
AT5G62740	8.68604	7.14554	6.70386	8.41026
AT5G62750	7.76048	7.4858	5.30305	4.574
AT5G62760	9.96758	12.0551	13.7579	10.7219
AT5G62770	5.83816	13.4161	10.356	6.34458
AT5G62780	6.62132	4.47204	8.55493	7.08233
AT5G62790	8.61484	9.81904	11.2565	7.96762
AT5G62800	4.41422	4.61787	5.9034	3.83626
AT5G62810	14.0258	11.1315	13.3077	11.3121
AT5G62820	5.98055	8.99269	9.15527	7.47579
AT5G62830	1.92232	3.59708	4.50259	3.98381
AT5G62840	6.40773	7.4858	8.00461	5.90194
AT5G62850	4.55661	7.33998	6.35366	6.24622
AT5G62860	3.84464	1.26384	3.60207	3.34443
AT5G62865	5.55337	7.24276	6.80392	4.08217
AT5G62880	6.62132	10.7912	10.7562	8.70536
AT5G62890	9.6828	7.38859	12.5072	8.26271
AT5G62900	4.48541	8.55521	7.90455	4.67237
AT5G62910	6.83491	7.68024	7.50432	6.73805
AT5G62920	7.61808	6.70806	6.05349	6.44295
AT5G62930	8.61484	6.9511	9.5555	12.2957
AT5G62940	3.77344	4.13178	4.25245	4.77073
AT5G62950	8.61484	11.2773	11.3065	7.22988
AT5G62960	3.27506	6.07614	4.55262	6.2954
AT5G62970	6.55013	8.55521	8.00461	8.75454
AT5G62980	8.89963	11.9092	14.2582	12.4433
AT5G62990	11.0355	17.9854	16.9598	12.2957
AT5G63000	10.3948	12.3467	12.157	10.771
AT5G63010	11.4627	12.2495	12.4572	9.59065
AT5G63020	5.33978	10.451	10.1558	10.8202
AT5G63030	7.2621	9.47878	11.2565	12.4433
AT5G63040	7.47569	8.55521	9.80565	10.7219
AT5G63050	6.97731	13.7564	14.6084	10.3284
AT5G63060	9.75399	12.4925	18.1104	14.804
AT5G63063	5.19738	4.37482	4.25245	4.96747
AT5G63080	9.5404	12.0551	13.1075	9.4431
AT5G63085	4.8414	5.97892	6.2536	5.31175
AT5G63087	5.98055	5.63866	3.35193	4.03299
AT5G63090	4.41422	2.72211	3.40196	4.08217
AT5G63100	6.69252	10.2079	10.7062	9.14801
AT5G63110	7.40449	6.9511	6.80392	7.27906
AT5G63120	7.04851	10.4024	12.0069	8.75454
AT5G63130	7.1909	11.812	8.55493	6.78723
AT5G63135	10.5372	12.1523	10.1058	10.1317
AT5G63140	4.7702	5.59005	7.10409	5.95112
AT5G63150	7.97407	13.0272	11.2565	8.26271
AT5G63160	8.33005	8.02051	7.85452	6.63968
AT5G63170	3.48865	4.95813	3.70213	4.72155
AT5G63180	4.62781	7.68024	6.50375	5.60684
AT5G63190	9.11322	12.2009	9.60553	12.2465
AT5G63195	5.62457	4.52065	7.15412	8.50863
AT5G63200	7.68928	10.9857	10.5561	9.78738
AT5G63220	8.25886	7.82607	8.10467	7.08233
AT5G63225	3.48865	3.49986	4.10236	3.39362
AT5G63240	3.20387	4.37482	3.50202	2.40996
AT5G63250	5.98055	3.40264	3.25187	3.19688
AT5G63260	9.18442	9.72182	8.70501	8.16435
AT5G63270	8.25886	5.68727	6.85395	5.75439
AT5G63280	16.3753	13.7564	16.1093	19.7715
AT5G63290	8.54364	11.9578	11.9569	8.70536
AT5G63300	9.82519	12.4925	17.1099	9.49229
AT5G63310	10.3948	11.8606	17.2099	13.4761
AT5G63320	6.69252	9.72182	9.65556	11.5088
AT5G63340	6.05175	8.70103	8.5049	10.7219
AT5G63350	5.12619	7.38859	8.05464	3.98381
AT5G63370	5.12619	9.33295	9.15527	10.3284
AT5G63380	8.54364	9.13852	9.10524	8.50863
AT5G63390	7.61808	7.68024	10.406	8.70536
AT5G63400	8.47245	10.6454	9.95573	7.57416
AT5G63410	7.2621	16.6243	13.3077	9.29555
AT5G63420	12.3883	20.3672	20.2617	12.5908
AT5G63440	11.5339	8.5066	11.4066	10.1808
AT5G63450	6.83491	5.05535	6.45372	7.03314
AT5G63460	10.0388	10.7426	14.6084	10.771
AT5G63470	9.39801	11.2773	18.3606	9.4431
AT5G63480	11.3203	10.7912	16.5095	9.78738
AT5G63490	13.2426	12.9786	13.1576	11.1153
AT5G63500	11.6051	11.1801	11.3065	9.83657
AT5G63510	8.75723	9.96487	13.2576	9.68902
AT5G63520	9.89639	12.8328	12.9575	10.6235
AT5G63530	3.70225	7.29137	4.40254	5.70521
AT5G63540	9.32681	10.5968	9.00519	11.8039
AT5G63550	7.40449	11.7148	12.9074	9.98411
AT5G63560	3.70225	2.96516	3.3019	3.88544
AT5G63570	10.1812	9.18712	9.2053	8.36108
AT5G63580	5.62457	6.46501	4.50259	5.11501
AT5G63590	3.27506	4.13178	3.25187	5.95112
AT5G63595	1.70873	4.2776	3.45199	2.16404
AT5G63600	4.62781	5.97892	6.15354	3.63953
AT5G63610	6.76372	8.21494	8.5049	8.36108
AT5G63620	6.69252	6.07614	8.60496	5.80357
AT5G63625	5.48217	6.51362	6.00346	7.37742
AT5G63630	7.04851	12.2009	14.1081	10.23
AT5G63640	11.1067	10.8398	11.8568	9.98411
AT5G63650	6.55013	6.12475	5.65326	6.63968
AT5G63660	5.41097	4.32621	3.85222	6.98396
AT5G63670	10.466	10.1593	11.1064	11.9514
AT5G63680	7.1197	12.7842	13.1576	10.8202
AT5G63690	6.19414	8.06911	6.6038	7.08233
AT5G63700	6.97731	10.9371	11.4066	10.6727
AT5G63710	4.62781	4.22899	7.35424	4.52482
AT5G63720	7.1197	7.82607	6.95401	4.77073
AT5G63730	3.41746	4.22899	2.10121	4.47564
AT5G63740	2.77668	2.28463	3.05176	3.68871
AT5G63750	6.05175	11.3745	8.95516	8.45945
AT5G63760	5.83816	9.33295	9.45545	6.78723
AT5G63770	9.04202	9.08991	12.7073	7.96762
AT5G63780	5.69576	9.38156	5.35308	9.68902
AT5G63790	6.83491	5.00674	4.75274	5.70521
AT5G63800	5.33978	6.75667	6.35366	6.98396
AT5G63810	9.4692	8.31216	9.2053	6.63968
AT5G63820	7.33329	7.4372	11.1564	9.14801
AT5G63830	10.8931	12.2495	12.6073	10.1317
AT5G63840	11.6763	11.2287	12.6573	9.4431
AT5G63850	4.7702	4.86091	4.05233	4.72155
AT5G63860	4.699	4.42343	5.25303	5.55766
AT5G63870	8.47245	12.3467	12.6073	10.9186
AT5G63880	9.6116	12.3953	10.0558	9.78738
AT5G63890	12.2459	13.4161	17.2599	15.3942
AT5G63900	7.61808	11.812	8.25475	8.65618
AT5G63905	5.76696	12.4439	14.2082	8.45945
AT5G63910	8.47245	11.0829	8.60496	9.19719
AT5G63920	8.47245	11.1315	9.40542	8.95127
AT5G63930	6.76372	10.3537	9.45545	9.88575
AT5G63940	10.8219	13.4647	13.7079	10.0825
AT5G63950	9.89639	8.02051	9.90571	9.54147
AT5G63960	5.76696	8.45799	9.50548	9.09882
AT5G63970	9.82519	15.9924	11.1564	9.63983
AT5G63980	10.8219	15.9924	15.8091	12.3941
AT5G63990	7.97407	10.6454	9.15527	7.96762
AT5G64000	7.68928	7.4858	7.20415	7.03314
AT5G64010	8.25886	9.86765	11.0063	9.04964
AT5G64020	6.47893	9.67322	8.65499	12.2957
AT5G64030	6.69252	10.5482	9.50548	9.78738
AT5G64040	8.97083	14.5341	10.0558	9.63983
AT5G64050	11.6051	9.62461	10.3059	12.5908
AT5G64060	8.25886	7.68024	7.40426	8.11517
AT5G64070	9.04202	8.21494	12.5072	9.04964
AT5G64080	9.5404	9.67322	10.5561	8.16435
AT5G64090	10.0388	8.94408	12.4071	11.8039
AT5G64100	4.62781	3.59708	2.55147	4.37727
AT5G64110	2.13591	3.01377	3.05176	3.09852
AT5G64120	5.12619	3.88873	5.65326	4.13136
AT5G64130	7.97407	9.77043	9.40542	9.49229
AT5G64140	8.75723	8.74964	9.90571	9.63983
AT5G64150	7.83167	12.2495	17.7602	12.7875
AT5G64160	8.54364	14.3397	18.2105	12.9843
AT5G64170	7.54689	10.3537	10.5561	10.8694
AT5G64180	7.40449	10.3537	9.15527	8.50863
AT5G64190	5.76696	4.71508	5.75331	5.55766
AT5G64200	8.97083	9.91626	10.5061	9.39392
AT5G64210	6.33654	9.0413	9.80565	8.0168
AT5G64220	9.39801	8.02051	12.2571	10.0333
AT5G64230	5.98055	11.2287	9.50548	7.96762
AT5G64240	9.6116	5.73588	6.6038	8.55781
AT5G64250	7.33329	10.3051	8.80507	8.45945
AT5G64260	5.62457	7.04832	5.45314	4.52482
AT5G64270	8.33005	14.8258	14.1582	10.6235
AT5G64280	5.33978	6.80528	6.55377	6.34458
AT5G64290	7.04851	7.53441	9.2053	7.08233
AT5G64300	6.69252	8.40938	9.10524	7.18069
AT5G64310	7.04851	9.91626	11.4066	5.95112
AT5G64320	8.75723	11.3745	10.3059	9.09882
AT5G64330	4.91259	6.22197	7.15412	8.11517
AT5G64340	5.05499	8.79825	9.35539	10.7219
AT5G64350	8.97083	21.4852	15.5089	11.558
AT5G64360	9.04202	10.1107	12.6573	10.5743
AT5G64370	11.7475	12.5412	12.9074	11.6071
AT5G64380	9.5404	11.9092	14.2082	9.78738
AT5G64390	7.1909	8.94408	10.456	8.0168
AT5G64400	7.33329	7.04832	7.90455	9.09882
AT5G64410	8.47245	6.70806	6.55377	8.26271
AT5G64420	8.33005	9.38156	8.05464	7.82007
AT5G64430	9.11322	10.5968	9.70559	7.52497
AT5G64440	8.82843	11.2287	9.95573	9.63983
AT5G64450	11.6763	13.1245	12.6573	6.5905
AT5G64460	6.33654	11.812	8.60496	9.39392
AT5G64470	7.83167	8.45799	9.5555	7.86925
AT5G64480	7.76048	7.33998	10.356	8.70536
AT5G64490	8.89963	10.4024	10.8062	9.19719
AT5G64500	11.3915	11.6662	12.3071	10.1808
AT5G64510	9.4692	9.91626	9.15527	6.73805
AT5G64520	5.90935	7.9719	9.50548	8.75454
AT5G64530	4.7702	4.76369	3.20184	3.93463
AT5G64540	5.98055	7.14554	6.90398	7.77089
AT5G64550	8.40125	13.0272	12.2571	10.0333
AT5G64560	7.97407	5.8817	9.45545	6.2954
AT5G64570	4.7702	5.59005	5.85337	5.60684
AT5G64572	6.69252	6.46501	7.20415	7.32824
AT5G64580	9.6828	9.33295	12.3071	9.4431
AT5G64590	6.76372	8.11772	7.85452	6.34458
AT5G64600	9.25561	12.8328	12.0569	9.78738
AT5G64610	8.11646	11.7634	11.4066	9.88575
AT5G64620	4.48541	6.51362	7.50432	6.44295
AT5G64630	8.18766	7.09693	7.95458	9.19719
AT5G64640	6.55013	12.3467	12.0069	8.50863
AT5G64650	7.1909	7.38859	6.2536	7.91844
AT5G64660	6.26534	6.4164	8.10467	6.98396
AT5G64667	3.48865	3.45125	6.10352	3.68871
AT5G64670	11.1067	11.3745	12.8574	9.83657
AT5G64680	10.466	11.9578	13.4578	11.2629
AT5G64685	2.63429	3.40264	1.95112	2.16404
AT5G64687	2.99028	3.93734	7.00403	4.91828
AT5G64690	3.77344	4.76369	5.30305	4.52482
AT5G64700	3.20387	2.96516	3.70213	2.70506
AT5G64710	8.54364	7.4858	12.6573	11.0661
AT5G64720	7.33329	8.45799	7.25418	8.16435
AT5G64730	9.6116	9.33295	10.0058	10.7219
AT5G64740	8.54364	9.28434	7.65441	9.49229
AT5G64750	3.55985	6.27058	6.90398	4.03299
AT5G64760	9.6116	13.1731	14.2082	11.1153
AT5G64770	7.76048	7.82607	5.05291	4.52482
AT5G64780	6.12294	9.33295	11.3065	6.49213
AT5G64790	3.06147	6.3678	3.95228	3.83626
AT5G64800	2.77668	5.00674	3.60207	5.01665
AT5G64810	6.19414	3.84012	4.75274	6.39377
AT5G64813	9.4692	8.21494	8.70501	7.22988
AT5G64816	8.89963	7.87468	10.2559	10.6727
AT5G64820	6.19414	7.38859	8.65499	5.85276
AT5G64830	14.5954	14.048	15.1587	12.1482
AT5G64840	8.18766	8.60381	6.40369	5.65603
AT5G64850	7.54689	10.451	8.30478	7.96762
AT5G64860	14.5242	13.2217	11.7067	11.8039
AT5G64870	5.33978	4.95813	5.203	5.60684
AT5G64880	5.98055	6.9511	7.50432	4.52482
AT5G64890	3.27506	7.53441	4.90282	4.72155
AT5G64900	4.27182	3.35403	5.25303	4.72155
AT5G64905	9.75399	7.4858	6.35366	8.75454
AT5G64910	6.62132	10.7912	9.80565	6.34458
AT5G64920	5.62457	9.67322	9.70559	6.63968
AT5G64930	9.5404	7.63163	7.45429	8.65618
AT5G64940	6.26534	6.70806	11.2565	9.93493
AT5G64950	6.97731	9.43017	9.15527	9.68902
AT5G64960	8.61484	8.40938	9.35539	9.49229
AT5G64970	9.11322	8.36077	10.356	9.78738
AT5G64980	7.97407	9.72182	11.1064	10.1808
AT5G64990	10.0388	8.94408	9.65556	10.0333
AT5G65000	6.97731	9.47878	9.5555	9.4431
AT5G65005	1.70873	2.77072	3.75216	4.37727
AT5G65010	9.5404	8.94408	7.10409	8.3119
AT5G65020	6.83491	7.58302	6.30363	7.08233
AT5G65030	6.05175	8.99269	9.40542	7.62334
AT5G65040	2.99028	3.7429	3.40196	4.62319
AT5G65050	7.54689	9.67322	8.95516	7.77089
AT5G65060	9.6116	8.94408	10.356	6.93478
AT5G65070	5.33978	5.00674	5.65326	5.50848
AT5G65080	3.55985	2.91655	3.10179	2.36078
AT5G65090	6.26534	5.63866	2.75158	3.78708
AT5G65100	3.77344	3.93734	4.00231	4.32809
AT5G65110	8.54364	9.91626	11.6067	8.11517
AT5G65120	8.25886	10.4024	9.10524	10.5251
AT5G65130	6.90611	5.83309	8.30478	5.45929
AT5G65140	6.19414	7.82607	6.15354	4.8691
AT5G65158	8.04526	5.15257	6.00346	6.5905
AT5G65160	5.98055	4.2776	4.35251	5.50848
AT5G65165	10.8931	9.72182	10.356	8.36108
AT5G65170	2.91908	2.28463	4.40254	2.80342
AT5G65180	8.18766	10.7426	9.2053	8.45945
AT5G65200	8.11646	8.31216	11.2565	8.41026
AT5G65205	8.25886	8.70103	8.80507	5.21338
AT5G65207	4.55661	10.3537	7.10409	6.5905
AT5G65210	5.05499	5.63866	5.203	5.65603
AT5G65220	8.11646	12.3467	11.1564	9.19719
AT5G65225	5.41097	9.47878	7.90455	8.60699
AT5G65230	3.41746	5.15257	3.50202	3.54116
AT5G65240	11.3203	10.0621	11.9069	9.78738
AT5G65250	9.04202	7.87468	11.4566	8.85291
AT5G65260	8.25886	13.0272	12.157	11.9022
AT5G65270	9.18442	14.2425	11.9569	8.95127
AT5G65274	6.26534	5.00674	5.75331	6.19704
AT5G65280	6.55013	7.4372	6.30363	5.75439
AT5G65290	4.48541	8.55521	8.90513	9.63983
AT5G65300	4.20062	6.61084	3.85222	6.19704
AT5G65310	5.05499	6.3678	5.85337	3.83626
AT5G65320	4.98379	6.27058	5.50317	4.67237
AT5G65330	3.06147	2.77072	4.20242	2.75424
AT5G65340	3.27506	2.18741	2.9517	3.78708
AT5G65350	4.62781	5.05535	5.70329	5.01665
AT5G65360	5.69576	8.70103	8.30478	6.2954
AT5G65370	4.12943	2.52767	2.70156	3.98381
AT5G65380	4.05823	7.24276	4.70271	2.65587
AT5G65390	3.20387	4.13178	4.15239	3.78708
AT5G65400	6.55013	7.82607	9.10524	6.8856
AT5G65410	3.20387	6.80528	6.00346	5.21338
AT5G65420	7.68928	5.39561	6.6038	6.83641
AT5G65430	6.05175	10.5482	8.60496	8.0168
AT5G65440	7.40449	10.1593	9.5555	7.32824
AT5G65450	5.83816	8.36077	11.8068	9.00046
AT5G65460	11.9611	12.4925	14.3082	12.0498
AT5G65470	6.05175	9.38156	9.00519	6.68886
AT5G65480	8.97083	9.81904	7.00403	5.90194
AT5G65490	10.5372	10.4996	10.8062	9.00046
AT5G65495	11.3203	10.694	10.456	8.90209
AT5G65500	7.40449	7.24276	8.80507	7.52497
AT5G65510	5.41097	7.33998	9.10524	6.5905
AT5G65520	6.26534	7.77746	7.40426	5.45929
AT5G65530	4.48541	10.2565	7.25418	4.574
AT5G65540	7.33329	13.805	12.157	9.04964
AT5G65550	3.91584	8.5066	7.60438	5.11501
AT5G65560	11.3915	13.3675	19.5112	12.9351
AT5G65570	14.453	15.9438	18.5107	12.0006
AT5G65575	6.40773	8.11772	7.35424	10.1317
AT5G65590	4.699	2.62489	4.00231	5.06583
AT5G65600	4.05823	10.7426	8.25475	8.90209
AT5G65609	4.34302	7.72885	9.85568	7.22988
AT5G65610	6.19414	8.40938	7.45429	7.47579
AT5G65620	11.6763	11.5204	11.4566	9.29555
AT5G65630	5.90935	7.92329	6.65383	6.34458
AT5G65640	4.20062	5.78449	5.95343	4.62319
AT5G65650	8.61484	10.5968	7.8045	7.96762
AT5G65660	2.70549	4.03456	3.60207	3.98381
AT5G65670	4.7702	5.97892	6.65383	7.77089
AT5G65676	3.77344	1.36106	2.2513	2.40996
AT5G65683	4.20062	6.80528	5.10294	4.81992
AT5G65685	7.97407	6.9025	11.0564	7.86925
AT5G65687	7.1197	6.61084	9.05522	6.0003
AT5G65690	4.55661	2.86794	4.45256	3.68871
AT5G65700	5.33978	9.91626	6.40369	5.36093
AT5G65710	5.19738	5.83309	8.5049	6.8856
AT5G65720	10.11	12.0065	12.8074	10.3284
AT5G65730	9.39801	6.27058	3.70213	4.574
AT5G65740	9.5404	24.0615	22.8632	12.1973
AT5G65750	9.11322	19.395	15.9592	11.017
AT5G65760	7.76048	10.451	12.157	10.0825
AT5G65770	8.68604	6.9511	14.1081	9.98411
AT5G65780	8.25886	10.5968	10.6061	8.50863
AT5G65790	6.47893	3.30542	4.75274	4.18054
AT5G65800	4.7702	4.66648	2.70156	3.1477
AT5G65810	10.9643	10.1593	12.0069	12.9351
AT5G65820	9.39801	8.70103	10.9063	9.19719
AT5G65830	5.90935	7.87468	6.6038	6.44295
AT5G65840	10.11	11.7148	14.7085	9.83657
AT5G65850	8.04526	9.576	14.3583	9.78738
AT5G65860	7.90287	15.4091	15.5089	9.14801
AT5G65870	6.83491	8.02051	8.60496	6.44295
AT5G65880	8.18766	11.1315	11.2065	8.60699
AT5G65890	5.55337	10.3537	5.50317	7.03314
AT5G65900	12.3171	9.62461	11.5567	9.7382
AT5G65910	9.75399	8.99269	12.9575	7.96762
AT5G65920	5.62457	9.96487	8.5049	8.0168
AT5G65925	5.55337	6.9511	6.45372	5.85276
AT5G65930	8.47245	5.24979	13.808	13.1318
AT5G65940	18.8672	13.5133	17.4601	11.9514
AT5G65950	14.1682	14.923	21.0121	9.54147
AT5G65960	8.82843	9.67322	14.5084	8.90209
AT5G65970	9.32681	8.65242	7.55435	8.3119
AT5G65980	7.83167	6.51362	6.55377	5.36093
AT5G65990	7.33329	8.45799	9.85568	7.32824
AT5G66000	4.98379	8.16633	8.90513	7.22988
AT5G66005	9.4692	8.21494	11.1064	6.63968
AT5G66010	11.9611	14.3883	13.7579	13.5745
AT5G66020	4.27182	6.07614	7.15412	5.80357
AT5G66030	8.47245	17.7909	11.9569	10.2792
AT5G66040	10.3236	16.8188	13.3577	8.45945
AT5G66050	8.47245	10.6454	11.6067	6.0003
AT5G66052	7.83167	10.3537	9.50548	8.26271
AT5G66055	9.5404	11.3745	14.4583	10.8694
AT5G66060	8.89963	10.9857	14.9586	12.2465
AT5G66070	8.97083	11.8606	13.6579	9.63983
AT5G66080	9.25561	12.9786	15.5089	10.6727
AT5G66090	10.2524	13.6592	17.0598	15.7385
AT5G66100	8.89963	7.53441	11.6067	9.49229
AT5G66110	4.98379	7.24276	9.50548	5.80357
AT5G66120	5.76696	7.29137	7.60438	6.54132
AT5G66130	7.68928	10.4024	10.7062	12.099
AT5G66140	6.69252	8.65242	11.8568	7.42661
AT5G66150	3.55985	5.10396	4.80277	5.50848
AT5G66160	8.25886	10.0621	14.0081	9.24637
AT5G66170	7.76048	7.09693	6.35366	6.63968
AT5G66180	8.47245	8.16633	12.207	11.2629
AT5G66190	9.4692	13.7078	13.908	11.9514
AT5G66200	7.54689	11.3259	10.8062	8.41026
AT5G66210	8.33005	12.5412	11.9569	7.18069
AT5G66220	4.8414	5.73588	6.10352	3.49198
AT5G66230	9.4692	10.2565	7.70444	9.29555
AT5G66240	9.75399	13.4647	22.1127	12.6892
AT5G66250	8.97083	7.87468	13.808	10.4759
AT5G66260	4.7702	3.84012	5.50317	6.54132
AT5G66270	9.4692	11.0829	9.95573	8.60699
AT5G66280	11.8187	9.08991	8.40484	7.18069
AT5G66290	11.1067	13.6592	9.80565	10.4268
AT5G66300	2.13591	4.03456	2.9517	3.88544
AT5G66310	7.1197	4.47204	5.40311	7.62334
AT5G66320	5.12619	7.77746	6.05349	3.68871
AT5G66330	8.04526	12.0551	10.8563	6.09867
AT5G66340	6.55013	7.63163	5.65326	7.13151
AT5G66350	6.05175	7.92329	7.35424	4.67237
AT5G66360	7.61808	10.2565	7.55435	6.63968
AT5G66370	3.55985	4.37482	4.75274	5.21338
AT5G66380	11.2491	8.70103	10.456	7.13151
AT5G66390	3.84464	6.56223	4.65268	4.77073
AT5G66400	5.41097	7.14554	7.40426	6.83641
AT5G66410	8.04526	10.9371	9.80565	7.62334
AT5G66420	12.8867	11.812	12.5572	9.63983
AT5G66430	3.91584	5.10396	4.05233	4.13136
AT5G66440	3.06147	5.00674	6.30363	3.24607
AT5G66450	9.25561	8.60381	8.55493	8.85291
AT5G66455	8.54364	10.2079	10.8062	8.70536
AT5G66460	7.90287	10.2565	9.35539	11.7547
AT5G66470	11.0355	11.1315	10.7062	12.4924
AT5G66480	9.6828	9.23573	8.60496	9.78738
AT5G66490	7.40449	11.0829	10.1058	6.09867
AT5G66500	6.26534	8.70103	8.80507	9.4431
AT5G66510	8.33005	9.86765	14.1582	10.8202
AT5G66520	8.89963	10.6454	15.2588	11.8531
AT5G66530	10.3236	12.9786	12.3071	13.722
AT5G66540	12.7443	12.7356	12.0069	10.6727
AT5G66550	9.5404	9.62461	13.3077	9.88575
AT5G66558	10.8219	12.7842	11.3565	6.49213
AT5G66560	6.97731	10.3537	11.2565	7.77089
AT5G66570	8.97083	8.99269	7.15412	6.93478
